@relation adult
@attribute Age real [17.0, 90.0]
@attribute Workclass {Private, Self-emp-not-inc, Self-emp-inc, Federal-gov, Local-gov, State-gov, Without-pay, Never-worked}
@attribute Fnlwgt real [13492.0, 1490400.0]
@attribute Education {Bachelors, Some-college, 11th, HS-grad, Prof-school, Assoc-acdm, Assoc-voc, 9th, 7th-8th, 12th, Masters, 1st-4th, 10th, Doctorate, 5th-6th, Preschool}
@attribute Education-num real [1.0, 16.0]
@attribute Marital-status {Married-civ-spouse, Divorced, Never-married, Separated, Widowed, Married-spouse-absent, Married-AF-spouse}
@attribute Occupation {Tech-support, Craft-repair, Other-service, Sales, Exec-managerial, Prof-specialty, Handlers-cleaners, Machine-op-inspct, Adm-clerical, Farming-fishing, Transport-moving, Priv-house-serv, Protective-serv, Armed-Forces}
@attribute Relationship {Wife, Own-child, Husband, Not-in-family, Other-relative, Unmarried}
@attribute Race {White, Asian-Pac-Islander, Amer-Indian-Eskimo, Other, Black}
@attribute Sex {Female, Male}
@attribute Capital-gain real [0.0, 99999.0]
@attribute Capital-loss real [0.0, 4356.0]
@attribute Hours-per-week real [1.0, 99.0]
@attribute Native-country {United-States, Cambodia, England, Puerto-Rico, Canada, Germany, Outlying-US(Guam-USVI-etc), India, Japan, Greece, South, China, Cuba, Iran, Honduras, Philippines, Italy, Poland, Jamaica, Vietnam, Mexico, Portugal, Ireland, France, Dominican-Republic, Laos, Ecuador, Taiwan, Haiti, Columbia, Hungary, Guatemala, Nicaragua, Scotland, Thailand, Yugoslavia, El-Salvador, Trinadad&Tobago, Peru, Hong, Holand-Netherlands}
@attribute Class {>50K, <=50K}
@inputs Age, Workclass, Fnlwgt, Education, Education-num, Marital-status, Occupation, Relationship, Race, Sex, Capital-gain, Capital-loss, Hours-per-week, Native-country
@outputs Class
@data
29.0, Private, 100293.0, Some-college, 10.0, Never-married, Prof-specialty, Not-in-family, White, Female, 0.0, 0.0, 40.0, United-States, <=50K
29.0, Private, 342400.0, 10th, 6.0, Married-civ-spouse, Craft-repair, Husband, White, Male, 0.0, 0.0, 25.0, United-States, <=50K
25.0, Private, 177221.0, HS-grad, 9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0.0, 0.0, 75.0, United-States, <=50K
42.0, Private, 226388.0, HS-grad, 9.0, Divorced, Other-service, Not-in-family, Black, Male, 0.0, 0.0, 52.0, United-States, <=50K
20.0, Private, 347391.0, Some-college, 10.0, Never-married, Protective-serv, Not-in-family, Black, Male, 0.0, 0.0, 60.0, United-States, <=50K
32.0, Private, 174201.0, HS-grad, 9.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male, 0.0, 0.0, 38.0, United-States, >50K
41.0, Private, 171234.0, Some-college, 10.0, Never-married, Machine-op-inspct, Not-in-family, White, Female, 0.0, 0.0, 48.0, United-States, <=50K
22.0, Private, 178452.0, HS-grad, 9.0, Never-married, Machine-op-inspct, Own-child, Black, Male, 0.0, 0.0, 40.0, United-States, <=50K
30.0, Private, 296462.0, HS-grad, 9.0, Never-married, Exec-managerial, Not-in-family, Black, Male, 0.0, 0.0, 40.0, United-States, <=50K
25.0, Private, 236267.0, HS-grad, 9.0, Never-married, Machine-op-inspct, Unmarried, White, Male, 0.0, 1590.0, 40.0, United-States, <=50K
39.0, Private, 329980.0, Some-college, 10.0, Married-civ-spouse, Craft-repair, Husband, White, Male, 0.0, 0.0, 40.0, United-States, >50K
26.0, Private, 98114.0, HS-grad, 9.0, Divorced, Exec-managerial, Own-child, White, Female, 0.0, 0.0, 40.0, United-States, <=50K
33.0, Private, 147430.0, HS-grad, 9.0, Married-civ-spouse, Adm-clerical, Own-child, White, Female, 0.0, 0.0, 40.0, United-States, <=50K
51.0, Private, 43354.0, Some-college, 10.0, Divorced, Craft-repair, Not-in-family, White, Male, 0.0, 0.0, 42.0, United-States, >50K
37.0, Private, 98776.0, Bachelors, 13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0.0, 0.0, 40.0, United-States, >50K
33.0, Private, 95530.0, Masters, 14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0.0, 0.0, 50.0, United-States, <=50K
18.0, Private, 161245.0, 11th, 7.0, Never-married, Other-service, Own-child, White, Male, 0.0, 0.0, 15.0, United-States, <=50K
36.0, Self-emp-inc, 48063.0, HS-grad, 9.0, Married-civ-spouse, Farming-fishing, Husband, White, Male, 0.0, 0.0, 80.0, United-States, <=50K
48.0, Private, 253596.0, Bachelors, 13.0, Divorced, Exec-managerial, Unmarried, White, Female, 0.0, 0.0, 48.0, United-States, <=50K
29.0, Private, 39257.0, HS-grad, 9.0, Married-civ-spouse, Transport-moving, Husband, White, Male, 0.0, 0.0, 40.0, United-States, >50K
31.0, Private, 179415.0, 5th-6th, 3.0, Married-civ-spouse, Other-service, Husband, White, Male, 0.0, 0.0, 40.0, Mexico, <=50K
39.0, Private, 252445.0, Masters, 14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0.0, 0.0, 45.0, United-States, >50K
39.0, Private, 198654.0, HS-grad, 9.0, Divorced, Exec-managerial, Unmarried, Black, Female, 99999.0, 0.0, 40.0, United-States, >50K
37.0, Private, 123361.0, Bachelors, 13.0, Married-civ-spouse, Prof-specialty, Husband, Black, Male, 0.0, 0.0, 50.0, United-States, >50K
35.0, Private, 249456.0, Bachelors, 13.0, Never-married, Adm-clerical, Own-child, Black, Female, 0.0, 0.0, 40.0, United-States, <=50K
26.0, Private, 190873.0, 10th, 6.0, Divorced, Other-service, Unmarried, White, Female, 0.0, 0.0, 40.0, Germany, <=50K
52.0, Private, 225339.0, HS-grad, 9.0, Widowed, Adm-clerical, Unmarried, Black, Female, 0.0, 0.0, 35.0, United-States, <=50K
49.0, Private, 220618.0, HS-grad, 9.0, Divorced, Adm-clerical, Unmarried, Black, Female, 0.0, 0.0, 37.0, United-States, <=50K
45.0, Private, 355781.0, Bachelors, 13.0, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male, 0.0, 0.0, 45.0, Japan, >50K
45.0, Private, 59287.0, Bachelors, 13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0.0, 0.0, 40.0, United-States, <=50K
25.0, Private, 122999.0, Some-college, 10.0, Never-married, Tech-support, Other-relative, White, Male, 0.0, 0.0, 40.0, United-States, <=50K
59.0, Private, 113838.0, HS-grad, 9.0, Divorced, Other-service, Not-in-family, White, Female, 0.0, 0.0, 40.0, United-States, <=50K
32.0, Private, 183977.0, Bachelors, 13.0, Married-civ-spouse, Craft-repair, Husband, White, Male, 0.0, 0.0, 55.0, United-States, >50K
31.0, Private, 160594.0, Bachelors, 13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0.0, 1887.0, 50.0, United-States, >50K
44.0, Private, 118059.0, Doctorate, 16.0, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0.0, 0.0, 55.0, United-States, >50K
21.0, Private, 345253.0, Some-college, 10.0, Never-married, Adm-clerical, Not-in-family, Other, Male, 2174.0, 0.0, 40.0, United-States, <=50K
37.0, State-gov, 111275.0, HS-grad, 9.0, Married-civ-spouse, Transport-moving, Husband, White, Male, 0.0, 0.0, 40.0, United-States, <=50K
65.0, Self-emp-not-inc, 178878.0, HS-grad, 9.0, Married-civ-spouse, Farming-fishing, Husband, White, Male, 0.0, 0.0, 48.0, United-States, <=50K
24.0, Private, 124751.0, HS-grad, 9.0, Never-married, Adm-clerical, Own-child, White, Female, 0.0, 0.0, 35.0, United-States, <=50K
50.0, State-gov, 196900.0, HS-grad, 9.0, Married-civ-spouse, Other-service, Wife, White, Female, 0.0, 0.0, 39.0, United-States, <=50K
36.0, Private, 168170.0, HS-grad, 9.0, Married-civ-spouse, Craft-repair, Husband, White, Male, 0.0, 0.0, 40.0, Puerto-Rico, <=50K
28.0, Private, 193122.0, HS-grad, 9.0, Divorced, Sales, Other-relative, White, Male, 0.0, 0.0, 50.0, United-States, <=50K
39.0, Private, 98886.0, 7th-8th, 4.0, Married-civ-spouse, Other-service, Husband, White, Male, 4508.0, 0.0, 40.0, Mexico, <=50K
25.0, Private, 238673.0, Some-college, 10.0, Never-married, Machine-op-inspct, Not-in-family, White, Male, 0.0, 0.0, 40.0, United-States, <=50K
51.0, Private, 85942.0, Some-college, 10.0, Divorced, Sales, Not-in-family, White, Female, 0.0, 0.0, 32.0, United-States, <=50K
20.0, Private, 273989.0, HS-grad, 9.0, Never-married, Transport-moving, Own-child, White, Male, 0.0, 0.0, 40.0, United-States, <=50K
24.0, Private, 194630.0, Bachelors, 13.0, Never-married, Prof-specialty, Not-in-family, White, Male, 0.0, 0.0, 35.0, United-States, <=50K
33.0, Private, 175856.0, 11th, 7.0, Married-civ-spouse, Sales, Husband, White, Male, 0.0, 0.0, 60.0, United-States, <=50K
61.0, Private, 142988.0, Some-college, 10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male, 15024.0, 0.0, 45.0, United-States, >50K
20.0, Federal-gov, 163205.0, Assoc-voc, 11.0, Never-married, Adm-clerical, Own-child, White, Female, 0.0, 0.0, 36.0, United-States, <=50K
21.0, Private, 542610.0, HS-grad, 9.0, Never-married, Transport-moving, Other-relative, Black, Male, 0.0, 0.0, 40.0, United-States, <=50K
20.0, Private, 208117.0, Some-college, 10.0, Never-married, Other-service, Own-child, White, Female, 0.0, 0.0, 18.0, United-States, <=50K
34.0, Private, 105141.0, Some-college, 10.0, Divorced, Adm-clerical, Own-child, White, Male, 0.0, 0.0, 40.0, United-States, <=50K
64.0, State-gov, 107732.0, 1st-4th, 2.0, Married-civ-spouse, Farming-fishing, Husband, Other, Male, 0.0, 0.0, 45.0, Columbia, <=50K
32.0, Private, 312403.0, Bachelors, 13.0, Never-married, Exec-managerial, Not-in-family, White, Female, 0.0, 0.0, 40.0, United-States, <=50K
54.0, Private, 162238.0, HS-grad, 9.0, Widowed, Transport-moving, Not-in-family, White, Male, 0.0, 0.0, 45.0, United-States, <=50K
18.0, Private, 78528.0, 11th, 7.0, Never-married, Other-service, Own-child, White, Male, 0.0, 0.0, 20.0, United-States, <=50K
18.0, Private, 170194.0, 11th, 7.0, Never-married, Sales, Own-child, White, Male, 0.0, 0.0, 25.0, United-States, <=50K
25.0, Self-emp-not-inc, 121285.0, Bachelors, 13.0, Never-married, Sales, Not-in-family, White, Female, 0.0, 0.0, 40.0, United-States, <=50K
55.0, Private, 139834.0, Bachelors, 13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0.0, 0.0, 40.0, United-States, >50K
41.0, Private, 198196.0, Masters, 14.0, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0.0, 0.0, 45.0, United-States, >50K
44.0, Private, 180599.0, HS-grad, 9.0, Never-married, Craft-repair, Own-child, White, Male, 0.0, 0.0, 40.0, United-States, >50K
23.0, Private, 202084.0, HS-grad, 9.0, Never-married, Other-service, Unmarried, Black, Female, 0.0, 0.0, 40.0, United-States, <=50K
30.0, Private, 101562.0, HS-grad, 9.0, Never-married, Adm-clerical, Not-in-family, White, Female, 0.0, 0.0, 40.0, United-States, <=50K
33.0, Local-gov, 217304.0, Bachelors, 13.0, Never-married, Adm-clerical, Not-in-family, Black, Male, 0.0, 0.0, 40.0, United-States, <=50K
51.0, Private, 128338.0, 7th-8th, 4.0, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0.0, 0.0, 40.0, United-States, <=50K
39.0, Private, 189344.0, HS-grad, 9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0.0, 0.0, 40.0, Mexico, <=50K
52.0, Private, 163051.0, 12th, 8.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0.0, 1628.0, 40.0, United-States, <=50K
31.0, Private, 437200.0, Some-college, 10.0, Married-civ-spouse, Farming-fishing, Husband, White, Male, 0.0, 0.0, 40.0, Mexico, <=50K
45.0, Private, 323798.0, Bachelors, 13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male, 7298.0, 0.0, 53.0, United-States, >50K
39.0, Private, 130007.0, Some-college, 10.0, Divorced, Craft-repair, Unmarried, White, Male, 0.0, 0.0, 40.0, United-States, <=50K
55.0, Self-emp-not-inc, 126840.0, Some-college, 10.0, Divorced, Machine-op-inspct, Not-in-family, White, Male, 0.0, 0.0, 40.0, United-States, <=50K
42.0, Private, 173888.0, HS-grad, 9.0, Married-spouse-absent, Adm-clerical, Not-in-family, White, Male, 0.0, 0.0, 52.0, United-States, <=50K
41.0, State-gov, 253250.0, Bachelors, 13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male, 7298.0, 0.0, 40.0, United-States, >50K
20.0, Private, 419984.0, HS-grad, 9.0, Divorced, Other-service, Unmarried, White, Female, 0.0, 0.0, 25.0, United-States, <=50K
41.0, Private, 185057.0, HS-grad, 9.0, Never-married, Exec-managerial, Unmarried, White, Female, 0.0, 0.0, 40.0, United-States, <=50K
31.0, Private, 208458.0, HS-grad, 9.0, Divorced, Sales, Unmarried, Other, Female, 0.0, 0.0, 40.0, Mexico, <=50K
60.0, Self-emp-not-inc, 121076.0, Doctorate, 16.0, Divorced, Sales, Not-in-family, White, Male, 0.0, 0.0, 20.0, United-States, <=50K
34.0, Private, 344073.0, HS-grad, 9.0, Married-civ-spouse, Transport-moving, Husband, White, Male, 5013.0, 0.0, 40.0, United-States, <=50K
58.0, Self-emp-not-inc, 237546.0, Some-college, 10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0.0, 0.0, 70.0, United-States, >50K
24.0, Private, 321435.0, Bachelors, 13.0, Married-civ-spouse, Farming-fishing, Husband, White, Male, 0.0, 0.0, 35.0, United-States, >50K
29.0, Private, 168526.0, HS-grad, 9.0, Divorced, Sales, Unmarried, White, Female, 0.0, 0.0, 25.0, United-States, <=50K
41.0, Self-emp-not-inc, 264663.0, 11th, 7.0, Divorced, Other-service, Not-in-family, White, Female, 0.0, 0.0, 40.0, United-States, <=50K
32.0, Private, 294121.0, Assoc-voc, 11.0, Divorced, Adm-clerical, Not-in-family, White, Female, 0.0, 0.0, 40.0, United-States, <=50K
65.0, Self-emp-not-inc, 72776.0, 7th-8th, 4.0, Never-married, Farming-fishing, Not-in-family, White, Male, 2964.0, 0.0, 40.0, United-States, <=50K
56.0, Self-emp-not-inc, 174564.0, Masters, 14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0.0, 0.0, 60.0, United-States, >50K
24.0, Private, 236696.0, Bachelors, 13.0, Never-married, Tech-support, Not-in-family, White, Male, 0.0, 0.0, 50.0, Taiwan, <=50K
33.0, Private, 179747.0, HS-grad, 9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0.0, 0.0, 40.0, United-States, <=50K
32.0, Private, 205950.0, HS-grad, 9.0, Never-married, Machine-op-inspct, Own-child, White, Male, 0.0, 0.0, 40.0, United-States, <=50K
51.0, Private, 85382.0, HS-grad, 9.0, Married-civ-spouse, Craft-repair, Husband, White, Male, 0.0, 0.0, 55.0, United-States, >50K
37.0, Local-gov, 270181.0, Assoc-acdm, 12.0, Married-spouse-absent, Other-service, Unmarried, Black, Female, 0.0, 0.0, 50.0, United-States, <=50K
24.0, Private, 311311.0, Bachelors, 13.0, Never-married, Sales, Not-in-family, White, Male, 0.0, 0.0, 40.0, United-States, <=50K
40.0, Private, 111336.0, HS-grad, 9.0, Divorced, Machine-op-inspct, Unmarried, Black, Female, 0.0, 0.0, 28.0, United-States, <=50K
37.0, State-gov, 241633.0, Bachelors, 13.0, Married-civ-spouse, Adm-clerical, Wife, Black, Female, 0.0, 0.0, 45.0, United-States, >50K
49.0, Federal-gov, 252616.0, HS-grad, 9.0, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male, 0.0, 0.0, 40.0, Philippines, <=50K
34.0, Private, 361978.0, HS-grad, 9.0, Divorced, Craft-repair, Unmarried, Black, Female, 1471.0, 0.0, 40.0, United-States, <=50K
36.0, Private, 102568.0, Bachelors, 13.0, Never-married, Prof-specialty, Not-in-family, White, Female, 0.0, 0.0, 40.0, United-States, >50K
32.0, Private, 220690.0, 11th, 7.0, Divorced, Other-service, Not-in-family, White, Male, 0.0, 0.0, 33.0, United-States, <=50K
22.0, Private, 303170.0, Some-college, 10.0, Never-married, Priv-house-serv, Own-child, White, Female, 0.0, 0.0, 28.0, United-States, <=50K
54.0, Private, 307973.0, HS-grad, 9.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male, 0.0, 0.0, 40.0, United-States, >50K
44.0, Private, 166740.0, Assoc-voc, 11.0, Married-civ-spouse, Tech-support, Husband, White, Male, 0.0, 0.0, 45.0, United-States, <=50K
24.0, Private, 109456.0, Bachelors, 13.0, Never-married, Sales, Own-child, White, Male, 0.0, 0.0, 25.0, United-States, <=50K
27.0, Local-gov, 157449.0, HS-grad, 9.0, Married-civ-spouse, Tech-support, Husband, White, Male, 0.0, 0.0, 50.0, United-States, >50K
67.0, Private, 53874.0, 12th, 8.0, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male, 0.0, 0.0, 40.0, Cuba, <=50K
40.0, Private, 320071.0, Some-college, 10.0, Divorced, Exec-managerial, Not-in-family, White, Male, 0.0, 1408.0, 48.0, United-States, <=50K
42.0, Private, 26915.0, Bachelors, 13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0.0, 0.0, 40.0, United-States, >50K
27.0, Local-gov, 194515.0, Assoc-acdm, 12.0, Never-married, Prof-specialty, Own-child, Black, Female, 0.0, 0.0, 37.0, United-States, <=50K
22.0, Private, 176178.0, Some-college, 10.0, Never-married, Other-service, Own-child, White, Female, 0.0, 0.0, 25.0, United-States, <=50K
50.0, Private, 148431.0, Masters, 14.0, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0.0, 0.0, 55.0, United-States, >50K
38.0, Private, 314890.0, Some-college, 10.0, Never-married, Other-service, Not-in-family, White, Male, 0.0, 0.0, 46.0, United-States, <=50K
62.0, Private, 177493.0, 12th, 8.0, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0.0, 0.0, 30.0, United-States, <=50K
