@relation adult
@attribute Age real [17.0, 90.0]
@attribute Workclass {Private, Self-emp-not-inc, Self-emp-inc, Federal-gov, Local-gov, State-gov, Without-pay, Never-worked}
@attribute Fnlwgt real [13492.0, 1490400.0]
@attribute Education {Bachelors, Some-college, 11th, HS-grad, Prof-school, Assoc-acdm, Assoc-voc, 9th, 7th-8th, 12th, Masters, 1st-4th, 10th, Doctorate, 5th-6th, Preschool}
@attribute Education-num real [1.0, 16.0]
@attribute Marital-status {Married-civ-spouse, Divorced, Never-married, Separated, Widowed, Married-spouse-absent, Married-AF-spouse}
@attribute Occupation {Tech-support, Craft-repair, Other-service, Sales, Exec-managerial, Prof-specialty, Handlers-cleaners, Machine-op-inspct, Adm-clerical, Farming-fishing, Transport-moving, Priv-house-serv, Protective-serv, Armed-Forces}
@attribute Relationship {Wife, Own-child, Husband, Not-in-family, Other-relative, Unmarried}
@attribute Race {White, Asian-Pac-Islander, Amer-Indian-Eskimo, Other, Black}
@attribute Sex {Female, Male}
@attribute Capital-gain real [0.0, 99999.0]
@attribute Capital-loss real [0.0, 4356.0]
@attribute Hours-per-week real [1.0, 99.0]
@attribute Native-country {United-States, Cambodia, England, Puerto-Rico, Canada, Germany, Outlying-US(Guam-USVI-etc), India, Japan, Greece, South, China, Cuba, Iran, Honduras, Philippines, Italy, Poland, Jamaica, Vietnam, Mexico, Portugal, Ireland, France, Dominican-Republic, Laos, Ecuador, Taiwan, Haiti, Columbia, Hungary, Guatemala, Nicaragua, Scotland, Thailand, Yugoslavia, El-Salvador, Trinadad&Tobago, Peru, Hong, Holand-Netherlands}
@attribute Class {>50K, <=50K}
@inputs Age, Workclass, Fnlwgt, Education, Education-num, Marital-status, Occupation, Relationship, Race, Sex, Capital-gain, Capital-loss, Hours-per-week, Native-country
@outputs Class
@data
41.0, Self-emp-inc, 445382.0, Assoc-acdm, 12.0, Married-civ-spouse, Craft-repair, Husband, White, Male, 15024.0, 0.0, 60.0, United-States, >50K
43.0, Private, 102606.0, HS-grad, 9.0, Married-civ-spouse, Sales, Husband, White, Male, 0.0, 0.0, 48.0, United-States, <=50K
30.0, Private, 229636.0, HS-grad, 9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0.0, 0.0, 40.0, Mexico, <=50K
24.0, Private, 83141.0, Some-college, 10.0, Separated, Other-service, Not-in-family, White, Male, 0.0, 1876.0, 40.0, United-States, <=50K
43.0, Private, 170482.0, HS-grad, 9.0, Separated, Machine-op-inspct, Not-in-family, White, Female, 0.0, 0.0, 44.0, United-States, <=50K
59.0, Federal-gov, 98984.0, Bachelors, 13.0, Divorced, Adm-clerical, Not-in-family, White, Male, 0.0, 0.0, 40.0, United-States, <=50K
20.0, Private, 479296.0, HS-grad, 9.0, Never-married, Handlers-cleaners, Own-child, White, Male, 0.0, 0.0, 40.0, United-States, <=50K
33.0, Private, 202191.0, Some-college, 10.0, Never-married, Adm-clerical, Unmarried, Black, Female, 0.0, 0.0, 35.0, United-States, <=50K
52.0, Local-gov, 155233.0, HS-grad, 9.0, Widowed, Adm-clerical, Unmarried, White, Female, 0.0, 0.0, 28.0, United-States, <=50K
41.0, Local-gov, 201520.0, HS-grad, 9.0, Married-civ-spouse, Protective-serv, Husband, White, Male, 0.0, 0.0, 40.0, United-States, <=50K
19.0, Private, 289227.0, Some-college, 10.0, Never-married, Handlers-cleaners, Own-child, Black, Male, 0.0, 0.0, 16.0, United-States, <=50K
18.0, Private, 179020.0, HS-grad, 9.0, Never-married, Machine-op-inspct, Own-child, White, Female, 0.0, 0.0, 48.0, United-States, <=50K
46.0, Private, 96773.0, HS-grad, 9.0, Married-civ-spouse, Craft-repair, Husband, White, Male, 0.0, 0.0, 40.0, United-States, <=50K
43.0, Private, 179866.0, Bachelors, 13.0, Divorced, Sales, Unmarried, White, Female, 0.0, 0.0, 40.0, United-States, >50K
41.0, Private, 110732.0, Some-college, 10.0, Divorced, Tech-support, Not-in-family, White, Female, 0.0, 0.0, 40.0, United-States, <=50K
28.0, Private, 134813.0, HS-grad, 9.0, Never-married, Prof-specialty, Own-child, White, Male, 0.0, 0.0, 40.0, United-States, <=50K
42.0, Self-emp-inc, 100793.0, Doctorate, 16.0, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0.0, 0.0, 41.0, United-States, >50K
33.0, Private, 145402.0, HS-grad, 9.0, Married-civ-spouse, Machine-op-inspct, Wife, White, Female, 0.0, 0.0, 35.0, United-States, <=50K
28.0, Private, 216604.0, Some-college, 10.0, Never-married, Other-service, Not-in-family, Black, Male, 0.0, 0.0, 14.0, United-States, <=50K
37.0, Private, 203079.0, Bachelors, 13.0, Widowed, Exec-managerial, Not-in-family, White, Female, 0.0, 0.0, 55.0, United-States, <=50K
44.0, Private, 284652.0, HS-grad, 9.0, Divorced, Sales, Unmarried, Black, Female, 0.0, 0.0, 40.0, United-States, <=50K
54.0, Private, 59840.0, HS-grad, 9.0, Divorced, Handlers-cleaners, Not-in-family, White, Male, 0.0, 0.0, 45.0, United-States, <=50K
42.0, Self-emp-inc, 240628.0, Prof-school, 15.0, Married-civ-spouse, Prof-specialty, Wife, White, Female, 0.0, 0.0, 50.0, United-States, >50K
19.0, Private, 355313.0, HS-grad, 9.0, Never-married, Machine-op-inspct, Not-in-family, White, Female, 0.0, 0.0, 40.0, United-States, <=50K
51.0, Local-gov, 174861.0, Some-college, 10.0, Married-civ-spouse, Protective-serv, Husband, White, Male, 0.0, 0.0, 40.0, United-States, >50K
45.0, Local-gov, 185588.0, Bachelors, 13.0, Divorced, Prof-specialty, Unmarried, White, Female, 0.0, 0.0, 40.0, United-States, <=50K
25.0, Private, 29106.0, Some-college, 10.0, Never-married, Other-service, Own-child, White, Female, 0.0, 0.0, 50.0, United-States, <=50K
38.0, Federal-gov, 213274.0, Assoc-voc, 11.0, Divorced, Craft-repair, Unmarried, White, Female, 6497.0, 0.0, 40.0, United-States, <=50K
39.0, Private, 22463.0, Bachelors, 13.0, Married-civ-spouse, Transport-moving, Husband, White, Male, 0.0, 0.0, 40.0, United-States, <=50K
21.0, Private, 447488.0, 5th-6th, 3.0, Never-married, Machine-op-inspct, Other-relative, White, Male, 0.0, 0.0, 38.0, Mexico, <=50K
25.0, Private, 77698.0, HS-grad, 9.0, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female, 0.0, 0.0, 40.0, Philippines, <=50K
52.0, Self-emp-inc, 311259.0, HS-grad, 9.0, Married-civ-spouse, Sales, Husband, White, Male, 0.0, 0.0, 40.0, United-States, >50K
63.0, Local-gov, 65479.0, 9th, 5.0, Married-civ-spouse, Transport-moving, Husband, White, Male, 7688.0, 0.0, 40.0, United-States, >50K
41.0, Private, 277256.0, Some-college, 10.0, Married-civ-spouse, Craft-repair, Husband, White, Male, 0.0, 0.0, 40.0, United-States, <=50K
53.0, Local-gov, 169719.0, HS-grad, 9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0.0, 0.0, 40.0, United-States, <=50K
18.0, Private, 96869.0, 12th, 8.0, Never-married, Priv-house-serv, Own-child, White, Male, 0.0, 0.0, 40.0, United-States, <=50K
26.0, Private, 362617.0, Some-college, 10.0, Never-married, Sales, Not-in-family, White, Female, 0.0, 0.0, 40.0, United-States, <=50K
31.0, Private, 103435.0, HS-grad, 9.0, Married-civ-spouse, Transport-moving, Husband, White, Male, 0.0, 0.0, 40.0, United-States, <=50K
26.0, Private, 132179.0, Bachelors, 13.0, Never-married, Adm-clerical, Own-child, White, Female, 0.0, 0.0, 40.0, United-States, <=50K
64.0, Private, 118944.0, Some-college, 10.0, Married-civ-spouse, Exec-managerial, Wife, White, Female, 0.0, 0.0, 40.0, United-States, >50K
31.0, Private, 241797.0, Some-college, 10.0, Divorced, Tech-support, Unmarried, White, Female, 0.0, 0.0, 40.0, United-States, <=50K
61.0, Federal-gov, 512864.0, Some-college, 10.0, Married-civ-spouse, Transport-moving, Husband, Black, Male, 0.0, 0.0, 40.0, United-States, <=50K
63.0, Private, 214071.0, 10th, 6.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male, 0.0, 0.0, 40.0, United-States, <=50K
23.0, Private, 318483.0, HS-grad, 9.0, Never-married, Sales, Own-child, White, Male, 0.0, 0.0, 40.0, United-States, <=50K
30.0, Private, 169269.0, 11th, 7.0, Never-married, Handlers-cleaners, Other-relative, White, Male, 0.0, 1721.0, 38.0, Puerto-Rico, <=50K
52.0, Self-emp-not-inc, 182796.0, Some-college, 10.0, Married-civ-spouse, Farming-fishing, Husband, White, Male, 0.0, 0.0, 60.0, United-States, <=50K
52.0, Private, 55608.0, 1st-4th, 2.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0.0, 0.0, 40.0, Mexico, <=50K
45.0, Local-gov, 54038.0, Masters, 14.0, Divorced, Prof-specialty, Unmarried, White, Female, 0.0, 0.0, 42.0, United-States, <=50K
18.0, Private, 228216.0, HS-grad, 9.0, Never-married, Handlers-cleaners, Own-child, White, Male, 0.0, 0.0, 20.0, United-States, <=50K
34.0, Private, 87218.0, Masters, 14.0, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0.0, 1887.0, 50.0, United-States, >50K
66.0, Private, 275918.0, HS-grad, 9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male, 10605.0, 0.0, 40.0, United-States, >50K
31.0, Private, 106014.0, Assoc-voc, 11.0, Divorced, Craft-repair, Unmarried, White, Male, 0.0, 0.0, 40.0, United-States, <=50K
36.0, Local-gov, 173542.0, HS-grad, 9.0, Divorced, Adm-clerical, Unmarried, White, Female, 0.0, 0.0, 40.0, United-States, <=50K
33.0, Private, 90409.0, Bachelors, 13.0, Never-married, Sales, Not-in-family, White, Male, 0.0, 0.0, 45.0, United-States, <=50K
43.0, Private, 52433.0, Some-college, 10.0, Married-civ-spouse, Sales, Husband, White, Male, 0.0, 0.0, 70.0, United-States, <=50K
45.0, Self-emp-not-inc, 355978.0, Some-college, 10.0, Married-civ-spouse, Sales, Husband, White, Male, 0.0, 0.0, 60.0, United-States, >50K
41.0, Private, 203217.0, 7th-8th, 4.0, Separated, Craft-repair, Not-in-family, White, Male, 0.0, 0.0, 40.0, Mexico, <=50K
34.0, Self-emp-not-inc, 198813.0, HS-grad, 9.0, Never-married, Craft-repair, Own-child, White, Male, 0.0, 0.0, 45.0, United-States, <=50K
26.0, Private, 142226.0, Bachelors, 13.0, Divorced, Tech-support, Not-in-family, White, Female, 0.0, 0.0, 40.0, United-States, <=50K
58.0, Self-emp-not-inc, 112076.0, Doctorate, 16.0, Married-AF-spouse, Exec-managerial, Wife, White, Female, 0.0, 1485.0, 35.0, United-States, >50K
29.0, Private, 211208.0, 11th, 7.0, Married-civ-spouse, Transport-moving, Husband, White, Male, 0.0, 0.0, 99.0, United-States, >50K
47.0, Private, 200808.0, 11th, 7.0, Married-civ-spouse, Other-service, Husband, White, Male, 0.0, 0.0, 35.0, Columbia, <=50K
40.0, Private, 210493.0, 11th, 7.0, Widowed, Adm-clerical, Unmarried, White, Female, 0.0, 0.0, 40.0, United-States, <=50K
62.0, Self-emp-not-inc, 369734.0, HS-grad, 9.0, Married-civ-spouse, Adm-clerical, Wife, White, Female, 0.0, 0.0, 40.0, United-States, <=50K
50.0, Private, 138193.0, Bachelors, 13.0, Divorced, Prof-specialty, Other-relative, White, Female, 0.0, 0.0, 50.0, United-States, >50K
24.0, Private, 183772.0, HS-grad, 9.0, Never-married, Craft-repair, Unmarried, White, Female, 0.0, 0.0, 40.0, United-States, <=50K
37.0, Private, 79586.0, HS-grad, 9.0, Separated, Machine-op-inspct, Own-child, Asian-Pac-Islander, Male, 0.0, 0.0, 60.0, United-States, <=50K
41.0, Private, 138868.0, Bachelors, 13.0, Never-married, Sales, Not-in-family, White, Female, 0.0, 0.0, 40.0, United-States, <=50K
17.0, Private, 40299.0, 11th, 7.0, Never-married, Sales, Own-child, White, Female, 0.0, 0.0, 25.0, United-States, <=50K
43.0, Private, 51494.0, HS-grad, 9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0.0, 0.0, 65.0, United-States, <=50K
37.0, State-gov, 67083.0, Some-college, 10.0, Married-civ-spouse, Prof-specialty, Other-relative, Asian-Pac-Islander, Male, 0.0, 0.0, 40.0, Cambodia, <=50K
26.0, Private, 210982.0, Assoc-voc, 11.0, Separated, Adm-clerical, Unmarried, Black, Female, 114.0, 0.0, 40.0, United-States, <=50K
47.0, Private, 104301.0, 11th, 7.0, Never-married, Other-service, Own-child, White, Female, 0.0, 0.0, 45.0, United-States, <=50K
21.0, Private, 147280.0, HS-grad, 9.0, Never-married, Other-service, Own-child, Other, Male, 0.0, 0.0, 20.0, United-States, <=50K
26.0, Private, 599057.0, HS-grad, 9.0, Never-married, Exec-managerial, Not-in-family, Black, Female, 0.0, 0.0, 37.0, United-States, <=50K
24.0, Private, 102258.0, Bachelors, 13.0, Married-civ-spouse, Sales, Husband, White, Male, 0.0, 0.0, 40.0, United-States, <=50K
25.0, Private, 196947.0, Bachelors, 13.0, Never-married, Sales, Own-child, White, Female, 0.0, 0.0, 40.0, United-States, <=50K
40.0, Private, 169262.0, Some-college, 10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male, 3411.0, 0.0, 50.0, United-States, <=50K
19.0, Local-gov, 223326.0, Some-college, 10.0, Never-married, Protective-serv, Own-child, White, Male, 0.0, 1721.0, 35.0, United-States, <=50K
39.0, Private, 205338.0, Bachelors, 13.0, Married-civ-spouse, Sales, Husband, White, Male, 0.0, 0.0, 60.0, United-States, <=50K
44.0, Self-emp-not-inc, 98806.0, 7th-8th, 4.0, Married-civ-spouse, Craft-repair, Husband, White, Male, 0.0, 0.0, 38.0, United-States, <=50K
45.0, State-gov, 226452.0, HS-grad, 9.0, Married-civ-spouse, Other-service, Husband, White, Male, 0.0, 0.0, 40.0, United-States, <=50K
47.0, Federal-gov, 471990.0, Masters, 14.0, Married-civ-spouse, Exec-managerial, Husband, Black, Male, 0.0, 0.0, 40.0, United-States, >50K
50.0, Private, 44728.0, HS-grad, 9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0.0, 0.0, 40.0, United-States, <=50K
21.0, Private, 129172.0, Some-college, 10.0, Never-married, Other-service, Not-in-family, White, Male, 2907.0, 0.0, 40.0, United-States, <=50K
31.0, Private, 174789.0, Bachelors, 13.0, Divorced, Handlers-cleaners, Own-child, White, Male, 0.0, 0.0, 40.0, United-States, <=50K
33.0, Self-emp-not-inc, 48520.0, Some-college, 10.0, Married-civ-spouse, Craft-repair, Husband, White, Male, 0.0, 0.0, 40.0, United-States, >50K
41.0, Private, 309990.0, Bachelors, 13.0, Divorced, Adm-clerical, Unmarried, White, Female, 0.0, 0.0, 33.0, United-States, <=50K
27.0, Private, 104423.0, HS-grad, 9.0, Never-married, Machine-op-inspct, Own-child, White, Male, 0.0, 0.0, 40.0, United-States, <=50K
38.0, Private, 52187.0, Bachelors, 13.0, Married-civ-spouse, Sales, Husband, White, Male, 15024.0, 0.0, 50.0, United-States, >50K
24.0, Local-gov, 238384.0, Bachelors, 13.0, Never-married, Prof-specialty, Own-child, White, Female, 0.0, 0.0, 37.0, United-States, <=50K
30.0, Private, 113453.0, Masters, 14.0, Married-civ-spouse, Prof-specialty, Wife, White, Female, 0.0, 0.0, 30.0, United-States, <=50K
52.0, Private, 165001.0, HS-grad, 9.0, Married-civ-spouse, Transport-moving, Husband, White, Male, 0.0, 0.0, 60.0, United-States, >50K
55.0, Private, 353881.0, 7th-8th, 4.0, Married-civ-spouse, Transport-moving, Husband, White, Male, 0.0, 0.0, 50.0, United-States, <=50K
21.0, Private, 196816.0, Assoc-voc, 11.0, Married-civ-spouse, Craft-repair, Other-relative, White, Male, 0.0, 0.0, 50.0, United-States, <=50K
37.0, Self-emp-not-inc, 191342.0, HS-grad, 9.0, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male, 0.0, 0.0, 60.0, Philippines, >50K
48.0, Self-emp-inc, 72425.0, Bachelors, 13.0, Married-civ-spouse, Craft-repair, Husband, White, Male, 0.0, 0.0, 50.0, United-States, <=50K
52.0, Private, 120914.0, Some-college, 10.0, Married-civ-spouse, Craft-repair, Husband, White, Male, 0.0, 0.0, 40.0, United-States, <=50K
39.0, Self-emp-not-inc, 199753.0, Bachelors, 13.0, Married-civ-spouse, Other-service, Husband, White, Male, 0.0, 0.0, 60.0, United-States, <=50K
51.0, Private, 144284.0, Bachelors, 13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0.0, 0.0, 40.0, United-States, >50K
54.0, Private, 53833.0, Bachelors, 13.0, Married-civ-spouse, Sales, Husband, White, Male, 0.0, 0.0, 50.0, United-States, <=50K
31.0, State-gov, 195181.0, Masters, 14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0.0, 0.0, 35.0, United-States, >50K
58.0, Self-emp-not-inc, 25124.0, Assoc-voc, 11.0, Married-civ-spouse, Farming-fishing, Husband, White, Male, 0.0, 2377.0, 65.0, United-States, <=50K
53.0, Self-emp-not-inc, 317313.0, HS-grad, 9.0, Married-civ-spouse, Craft-repair, Husband, White, Male, 0.0, 0.0, 48.0, United-States, <=50K
23.0, Private, 325179.0, HS-grad, 9.0, Married-civ-spouse, Sales, Husband, White, Male, 0.0, 0.0, 40.0, United-States, >50K
50.0, Local-gov, 105788.0, HS-grad, 9.0, Separated, Exec-managerial, Unmarried, Black, Female, 6497.0, 0.0, 35.0, United-States, <=50K
51.0, Self-emp-inc, 335902.0, Some-college, 10.0, Married-civ-spouse, Craft-repair, Husband, White, Male, 0.0, 1672.0, 55.0, United-States, <=50K
32.0, Local-gov, 267859.0, Some-college, 10.0, Married-civ-spouse, Protective-serv, Husband, White, Male, 0.0, 0.0, 50.0, Cuba, <=50K
29.0, Private, 293073.0, Prof-school, 15.0, Married-civ-spouse, Prof-specialty, Husband, White, Male, 7298.0, 0.0, 48.0, United-States, >50K
18.0, Private, 366154.0, HS-grad, 9.0, Never-married, Other-service, Not-in-family, White, Male, 0.0, 0.0, 30.0, United-States, <=50K
43.0, Private, 203554.0, Bachelors, 13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0.0, 1902.0, 50.0, United-States, >50K
24.0, Private, 403107.0, 5th-6th, 3.0, Never-married, Handlers-cleaners, Other-relative, White, Male, 0.0, 0.0, 40.0, Mexico, <=50K
22.0, Private, 119474.0, HS-grad, 9.0, Never-married, Sales, Own-child, White, Female, 1055.0, 0.0, 25.0, United-States, <=50K
19.0, Private, 191986.0, 10th, 6.0, Never-married, Sales, Unmarried, White, Female, 0.0, 0.0, 40.0, United-States, <=50K
32.0, Private, 56150.0, HS-grad, 9.0, Married-civ-spouse, Sales, Husband, White, Male, 0.0, 0.0, 40.0, United-States, <=50K
40.0, Private, 231348.0, HS-grad, 9.0, Married-civ-spouse, Craft-repair, Husband, White, Male, 0.0, 0.0, 40.0, United-States, <=50K
39.0, Private, 259716.0, HS-grad, 9.0, Divorced, Machine-op-inspct, Unmarried, White, Female, 0.0, 0.0, 40.0, Mexico, <=50K
44.0, Local-gov, 159449.0, Some-college, 10.0, Married-civ-spouse, Protective-serv, Husband, White, Male, 0.0, 0.0, 80.0, United-States, >50K
40.0, Private, 34722.0, Bachelors, 13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0.0, 0.0, 50.0, United-States, <=50K
26.0, Private, 241626.0, HS-grad, 9.0, Divorced, Adm-clerical, Not-in-family, White, Male, 0.0, 0.0, 40.0, United-States, <=50K
50.0, State-gov, 137815.0, Bachelors, 13.0, Married-civ-spouse, Craft-repair, Husband, White, Male, 0.0, 0.0, 40.0, United-States, >50K
24.0, Private, 83774.0, HS-grad, 9.0, Married-civ-spouse, Other-service, Husband, White, Male, 2885.0, 0.0, 45.0, United-States, <=50K
37.0, Self-emp-inc, 132879.0, Some-college, 10.0, Married-civ-spouse, Transport-moving, Husband, White, Male, 0.0, 0.0, 50.0, United-States, >50K
35.0, Private, 186819.0, Bachelors, 13.0, Married-civ-spouse, Tech-support, Husband, White, Male, 0.0, 0.0, 48.0, United-States, <=50K
42.0, Private, 204729.0, Assoc-voc, 11.0, Separated, Sales, Unmarried, Black, Female, 0.0, 0.0, 25.0, United-States, <=50K
53.0, Private, 170701.0, Bachelors, 13.0, Divorced, Adm-clerical, Unmarried, White, Female, 0.0, 0.0, 40.0, United-States, <=50K
35.0, Private, 211494.0, Bachelors, 13.0, Never-married, Exec-managerial, Not-in-family, White, Male, 0.0, 1876.0, 55.0, United-States, <=50K
19.0, Private, 192162.0, HS-grad, 9.0, Never-married, Prof-specialty, Not-in-family, White, Female, 0.0, 0.0, 40.0, United-States, <=50K
56.0, State-gov, 133728.0, Some-college, 10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0.0, 0.0, 35.0, United-States, >50K
37.0, Private, 265144.0, Bachelors, 13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0.0, 0.0, 50.0, United-States, >50K
32.0, Private, 147118.0, HS-grad, 9.0, Divorced, Other-service, Not-in-family, White, Female, 0.0, 0.0, 40.0, United-States, <=50K
49.0, Private, 139571.0, HS-grad, 9.0, Married-civ-spouse, Adm-clerical, Husband, White, Male, 4064.0, 0.0, 40.0, United-States, <=50K
36.0, Private, 111545.0, Bachelors, 13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0.0, 1902.0, 40.0, United-States, >50K
45.0, Local-gov, 211666.0, Doctorate, 16.0, Never-married, Prof-specialty, Not-in-family, White, Female, 0.0, 0.0, 40.0, United-States, >50K
57.0, Private, 111385.0, 10th, 6.0, Never-married, Other-service, Not-in-family, White, Male, 0.0, 0.0, 40.0, United-States, <=50K
23.0, Self-emp-not-inc, 145744.0, HS-grad, 9.0, Married-civ-spouse, Farming-fishing, Husband, White, Male, 0.0, 0.0, 40.0, United-States, <=50K
36.0, Private, 191754.0, HS-grad, 9.0, Married-civ-spouse, Craft-repair, Husband, White, Male, 0.0, 0.0, 40.0, United-States, <=50K
46.0, Private, 185870.0, Bachelors, 13.0, Married-civ-spouse, Sales, Husband, White, Male, 0.0, 1902.0, 40.0, United-States, >50K
23.0, Self-emp-not-inc, 40323.0, Some-college, 10.0, Married-civ-spouse, Craft-repair, Husband, White, Male, 0.0, 0.0, 40.0, United-States, >50K
46.0, Private, 199378.0, Prof-school, 15.0, Never-married, Prof-specialty, Not-in-family, White, Male, 0.0, 0.0, 90.0, United-States, <=50K
31.0, Private, 289889.0, Assoc-voc, 11.0, Never-married, Tech-support, Not-in-family, White, Male, 0.0, 0.0, 40.0, United-States, <=50K
21.0, Private, 243368.0, Preschool, 1.0, Never-married, Farming-fishing, Not-in-family, White, Male, 0.0, 0.0, 25.0, Mexico, <=50K
30.0, Private, 97306.0, Some-college, 10.0, Never-married, Sales, Not-in-family, White, Female, 0.0, 0.0, 40.0, United-States, <=50K
66.0, State-gov, 148380.0, HS-grad, 9.0, Married-civ-spouse, Machine-op-inspct, Wife, White, Female, 1424.0, 0.0, 10.0, United-States, <=50K
25.0, Private, 176520.0, HS-grad, 9.0, Never-married, Tech-support, Not-in-family, White, Male, 0.0, 0.0, 40.0, United-States, <=50K
26.0, Private, 186463.0, Some-college, 10.0, Married-civ-spouse, Transport-moving, Husband, White, Male, 0.0, 0.0, 40.0, United-States, <=50K
37.0, Private, 50380.0, 11th, 7.0, Married-civ-spouse, Farming-fishing, Husband, White, Male, 0.0, 0.0, 40.0, United-States, <=50K
70.0, Self-emp-not-inc, 323987.0, 7th-8th, 4.0, Married-civ-spouse, Craft-repair, Husband, White, Male, 0.0, 0.0, 8.0, United-States, <=50K
21.0, Private, 200121.0, HS-grad, 9.0, Never-married, Handlers-cleaners, Own-child, White, Male, 0.0, 0.0, 40.0, United-States, <=50K
61.0, Private, 93997.0, Bachelors, 13.0, Divorced, Sales, Unmarried, White, Male, 0.0, 0.0, 40.0, United-States, <=50K
41.0, Private, 54422.0, HS-grad, 9.0, Divorced, Adm-clerical, Unmarried, White, Female, 0.0, 0.0, 40.0, United-States, <=50K
