@relation unknow
@attribute Age real [17.0, 90.0]
@attribute Workclass {Private, Self-emp-not-inc, Self-emp-inc, Federal-gov, Local-gov, State-gov, Without-pay, Never-worked}
@attribute Fnlwgt real [13492.0, 1490400.0]
@attribute Education {Bachelors, Some-college, 11th, HS-grad, Prof-school, Assoc-acdm, Assoc-voc, 9th, 7th-8th, 12th, Masters, 1st-4th, 10th, Doctorate, 5th-6th, Preschool}
@attribute Education-num real [1.0, 16.0]
@attribute Marital-status {Married-civ-spouse, Divorced, Never-married, Separated, Widowed, Married-spouse-absent, Married-AF-spouse}
@attribute Occupation {Tech-support, Craft-repair, Other-service, Sales, Exec-managerial, Prof-specialty, Handlers-cleaners, Machine-op-inspct, Adm-clerical, Farming-fishing, Transport-moving, Priv-house-serv, Protective-serv, Armed-Forces}
@attribute Relationship {Wife, Own-child, Husband, Not-in-family, Other-relative, Unmarried}
@attribute Race {White, Asian-Pac-Islander, Amer-Indian-Eskimo, Other, Black}
@attribute Sex {Female, Male}
@attribute Capital-gain real [0.0, 99999.0]
@attribute Capital-loss real [0.0, 4356.0]
@attribute Hours-per-week real [1.0, 99.0]
@attribute Native-country {United-States, Cambodia, England, Puerto-Rico, Canada, Germany, Outlying-US(Guam-USVI-etc), India, Japan, Greece, South, China, Cuba, Iran, Honduras, Philippines, Italy, Poland, Jamaica, Vietnam, Mexico, Portugal, Ireland, France, Dominican-Republic, Laos, Ecuador, Taiwan, Haiti, Columbia, Hungary, Guatemala, Nicaragua, Scotland, Thailand, Yugoslavia, El-Salvador, Trinadad&Tobago, Peru, Hong, Holand-Netherlands}
@attribute Class {>50K, <=50K}
@inputs Age, Workclass, Fnlwgt, Education, Education-num, Marital-status, Occupation, Relationship, Race, Sex, Capital-gain, Capital-loss, Hours-per-week, Native-country
@outputs Class
@data
30.0, State-gov, 260782.0, HS-grad, 9.0, Never-married, Other-service, Not-in-family, White, Male, 0.0, 0.0, 40.0, United-States, <=50K
72.0, Self-emp-not-inc, 243769.0, Prof-school, 15.0, Never-married, Prof-specialty, Not-in-family, White, Male, 0.0, 1429.0, 20.0, United-States, <=50K
31.0, Private, 169085.0, 11th, 7.0, Married-civ-spouse, Sales, Wife, White, Female, 0.0, 0.0, 20.0, United-States, <=50K
58.0, Self-emp-inc, 204021.0, Bachelors, 13.0, Married-civ-spouse, Craft-repair, Husband, White, Male, 15024.0, 0.0, 50.0, United-States, >50K
23.0, Private, 145917.0, HS-grad, 9.0, Never-married, Handlers-cleaners, Not-in-family, White, Female, 0.0, 0.0, 25.0, United-States, <=50K
46.0, Private, 157857.0, Some-college, 10.0, Married-civ-spouse, Protective-serv, Husband, White, Male, 0.0, 0.0, 40.0, United-States, >50K
30.0, Private, 236543.0, 9th, 5.0, Married-civ-spouse, Other-service, Husband, White, Male, 0.0, 0.0, 32.0, El-Salvador, >50K
38.0, Local-gov, 34744.0, Some-college, 10.0, Divorced, Adm-clerical, Unmarried, White, Female, 0.0, 0.0, 38.0, United-States, <=50K
27.0, Private, 106562.0, Bachelors, 13.0, Never-married, Prof-specialty, Not-in-family, White, Female, 0.0, 0.0, 50.0, United-States, >50K
23.0, Private, 197997.0, HS-grad, 9.0, Never-married, Handlers-cleaners, Own-child, White, Male, 0.0, 0.0, 30.0, United-States, <=50K
34.0, Private, 207564.0, Some-college, 10.0, Married-civ-spouse, Other-service, Wife, White, Female, 0.0, 0.0, 12.0, United-States, >50K
50.0, Self-emp-not-inc, 165001.0, Prof-school, 15.0, Married-civ-spouse, Prof-specialty, Husband, White, Male, 99999.0, 0.0, 80.0, United-States, >50K
37.0, Private, 149898.0, 11th, 7.0, Married-civ-spouse, Craft-repair, Husband, White, Male, 0.0, 0.0, 40.0, United-States, <=50K
24.0, Private, 154835.0, HS-grad, 9.0, Never-married, Exec-managerial, Own-child, Asian-Pac-Islander, Female, 0.0, 0.0, 40.0, South, <=50K
23.0, Private, 100345.0, HS-grad, 9.0, Never-married, Craft-repair, Other-relative, White, Male, 0.0, 0.0, 15.0, United-States, <=50K
49.0, Private, 27898.0, HS-grad, 9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0.0, 1977.0, 55.0, United-States, >50K
31.0, Private, 224234.0, HS-grad, 9.0, Never-married, Transport-moving, Own-child, Black, Male, 0.0, 0.0, 40.0, United-States, <=50K
48.0, Local-gov, 188741.0, Masters, 14.0, Never-married, Prof-specialty, Not-in-family, White, Female, 0.0, 0.0, 50.0, United-States, <=50K
28.0, Private, 204862.0, Some-college, 10.0, Never-married, Exec-managerial, Own-child, White, Female, 0.0, 0.0, 40.0, United-States, <=50K
36.0, Private, 175130.0, 11th, 7.0, Divorced, Transport-moving, Unmarried, White, Female, 0.0, 0.0, 40.0, United-States, <=50K
50.0, Private, 280292.0, 10th, 6.0, Married-civ-spouse, Transport-moving, Husband, White, Male, 0.0, 0.0, 40.0, United-States, >50K
62.0, Self-emp-not-inc, 71467.0, Masters, 14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0.0, 0.0, 40.0, United-States, <=50K
32.0, Private, 65278.0, HS-grad, 9.0, Married-civ-spouse, Adm-clerical, Husband, White, Male, 2580.0, 0.0, 40.0, United-States, <=50K
41.0, Self-emp-not-inc, 233150.0, HS-grad, 9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0.0, 0.0, 60.0, United-States, <=50K
32.0, Private, 33117.0, Assoc-voc, 11.0, Married-civ-spouse, Other-service, Husband, White, Male, 0.0, 0.0, 40.0, United-States, <=50K
39.0, Federal-gov, 149347.0, Masters, 14.0, Never-married, Prof-specialty, Not-in-family, White, Male, 0.0, 0.0, 40.0, Poland, >50K
33.0, Private, 75435.0, HS-grad, 9.0, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male, 0.0, 0.0, 40.0, United-States, <=50K
36.0, Local-gov, 237713.0, Some-college, 10.0, Married-civ-spouse, Tech-support, Husband, White, Male, 0.0, 0.0, 40.0, United-States, <=50K
31.0, Private, 213339.0, HS-grad, 9.0, Separated, Tech-support, Not-in-family, White, Female, 0.0, 0.0, 40.0, United-States, <=50K
41.0, Private, 177989.0, Doctorate, 16.0, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0.0, 2051.0, 60.0, United-States, <=50K
30.0, Local-gov, 176992.0, HS-grad, 9.0, Married-civ-spouse, Transport-moving, Husband, White, Male, 0.0, 0.0, 50.0, United-States, >50K
28.0, Private, 349751.0, Bachelors, 13.0, Never-married, Exec-managerial, Not-in-family, Black, Male, 2174.0, 0.0, 50.0, United-States, <=50K
35.0, Private, 251396.0, Bachelors, 13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0.0, 0.0, 50.0, United-States, >50K
22.0, Private, 416165.0, Some-college, 10.0, Never-married, Adm-clerical, Own-child, White, Female, 0.0, 0.0, 40.0, United-States, <=50K
38.0, Private, 203717.0, Bachelors, 13.0, Married-civ-spouse, Farming-fishing, Husband, White, Male, 0.0, 0.0, 60.0, United-States, <=50K
21.0, Private, 151158.0, Some-college, 10.0, Never-married, Prof-specialty, Not-in-family, White, Female, 0.0, 0.0, 25.0, United-States, <=50K
43.0, Private, 125577.0, HS-grad, 9.0, Separated, Adm-clerical, Unmarried, Black, Female, 0.0, 0.0, 40.0, United-States, <=50K
26.0, Private, 341672.0, Some-college, 10.0, Never-married, Adm-clerical, Other-relative, Asian-Pac-Islander, Male, 0.0, 0.0, 60.0, India, <=50K
73.0, Private, 113446.0, 5th-6th, 3.0, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0.0, 0.0, 54.0, United-States, >50K
28.0, Private, 103548.0, Bachelors, 13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0.0, 0.0, 40.0, United-States, <=50K
36.0, Private, 300333.0, 11th, 7.0, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0.0, 0.0, 40.0, Cuba, <=50K
44.0, Local-gov, 184105.0, Bachelors, 13.0, Married-civ-spouse, Adm-clerical, Husband, White, Male, 5013.0, 0.0, 40.0, United-States, <=50K
32.0, Private, 247328.0, 5th-6th, 3.0, Never-married, Other-service, Not-in-family, White, Male, 0.0, 0.0, 40.0, Mexico, <=50K
59.0, Private, 128829.0, HS-grad, 9.0, Divorced, Other-service, Not-in-family, White, Female, 0.0, 0.0, 40.0, United-States, <=50K
38.0, Private, 93140.0, HS-grad, 9.0, Separated, Machine-op-inspct, Unmarried, Black, Female, 0.0, 0.0, 28.0, United-States, <=50K
67.0, State-gov, 168224.0, Bachelors, 13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0.0, 0.0, 40.0, United-States, <=50K
33.0, Self-emp-inc, 291333.0, Bachelors, 13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male, 7298.0, 0.0, 45.0, United-States, >50K
41.0, Private, 266439.0, HS-grad, 9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0.0, 0.0, 40.0, United-States, <=50K
52.0, Private, 166419.0, Some-college, 10.0, Divorced, Adm-clerical, Not-in-family, Black, Female, 0.0, 0.0, 37.0, United-States, <=50K
25.0, Federal-gov, 198813.0, Bachelors, 13.0, Never-married, Adm-clerical, Unmarried, Black, Female, 0.0, 1590.0, 40.0, United-States, <=50K
59.0, Local-gov, 240030.0, Prof-school, 15.0, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0.0, 0.0, 40.0, United-States, >50K
54.0, Private, 387540.0, Masters, 14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0.0, 0.0, 45.0, United-States, >50K
42.0, Private, 187322.0, 10th, 6.0, Married-civ-spouse, Sales, Husband, White, Male, 0.0, 0.0, 45.0, United-States, <=50K
38.0, State-gov, 116975.0, Some-college, 10.0, Married-civ-spouse, Protective-serv, Husband, White, Male, 0.0, 1887.0, 50.0, United-States, >50K
52.0, Local-gov, 266138.0, Assoc-voc, 11.0, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0.0, 0.0, 35.0, United-States, <=50K
27.0, State-gov, 152560.0, Prof-school, 15.0, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0.0, 0.0, 60.0, United-States, <=50K
25.0, Private, 189334.0, 11th, 7.0, Married-civ-spouse, Transport-moving, Husband, White, Male, 0.0, 0.0, 40.0, United-States, <=50K
30.0, Private, 143766.0, Some-college, 10.0, Never-married, Craft-repair, Not-in-family, White, Male, 0.0, 0.0, 40.0, United-States, <=50K
39.0, State-gov, 112812.0, HS-grad, 9.0, Married-civ-spouse, Protective-serv, Other-relative, White, Female, 0.0, 0.0, 40.0, United-States, <=50K
47.0, Private, 125892.0, HS-grad, 9.0, Divorced, Handlers-cleaners, Not-in-family, White, Male, 0.0, 0.0, 40.0, United-States, <=50K
22.0, Private, 37932.0, Assoc-acdm, 12.0, Never-married, Exec-managerial, Not-in-family, White, Male, 0.0, 0.0, 35.0, England, <=50K
36.0, Federal-gov, 327435.0, Masters, 14.0, Divorced, Tech-support, Not-in-family, White, Female, 0.0, 0.0, 40.0, United-States, >50K
22.0, Private, 33551.0, Some-college, 10.0, Never-married, Other-service, Not-in-family, White, Male, 0.0, 0.0, 40.0, United-States, <=50K
36.0, Private, 251730.0, Some-college, 10.0, Never-married, Sales, Not-in-family, White, Male, 0.0, 0.0, 50.0, United-States, <=50K
31.0, Private, 142921.0, Bachelors, 13.0, Never-married, Tech-support, Not-in-family, White, Female, 0.0, 0.0, 40.0, United-States, <=50K
44.0, Private, 217039.0, Prof-school, 15.0, Married-civ-spouse, Prof-specialty, Husband, White, Male, 99999.0, 0.0, 60.0, United-States, >50K
24.0, Private, 308673.0, HS-grad, 9.0, Never-married, Handlers-cleaners, Own-child, White, Male, 0.0, 0.0, 30.0, United-States, <=50K
31.0, Private, 386299.0, Some-college, 10.0, Never-married, Adm-clerical, Not-in-family, White, Female, 0.0, 0.0, 40.0, United-States, <=50K
50.0, Self-emp-inc, 145714.0, HS-grad, 9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0.0, 0.0, 60.0, United-States, >50K
24.0, Private, 224059.0, HS-grad, 9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0.0, 0.0, 40.0, United-States, <=50K
57.0, Private, 453233.0, 10th, 6.0, Separated, Exec-managerial, Not-in-family, White, Male, 0.0, 0.0, 55.0, United-States, <=50K
52.0, Private, 157413.0, 1st-4th, 2.0, Divorced, Farming-fishing, Not-in-family, Black, Male, 0.0, 0.0, 40.0, United-States, <=50K
19.0, Private, 260265.0, HS-grad, 9.0, Never-married, Adm-clerical, Own-child, White, Male, 0.0, 0.0, 50.0, United-States, <=50K
40.0, Self-emp-not-inc, 173651.0, Some-college, 10.0, Married-civ-spouse, Craft-repair, Husband, White, Male, 0.0, 0.0, 45.0, United-States, <=50K
23.0, Local-gov, 57711.0, Bachelors, 13.0, Never-married, Adm-clerical, Own-child, White, Female, 0.0, 0.0, 40.0, Germany, <=50K
44.0, Local-gov, 49665.0, Assoc-voc, 11.0, Divorced, Machine-op-inspct, Unmarried, Amer-Indian-Eskimo, Male, 0.0, 0.0, 40.0, United-States, <=50K
52.0, Private, 134190.0, 10th, 6.0, Divorced, Transport-moving, Unmarried, White, Male, 0.0, 0.0, 40.0, United-States, <=50K
37.0, Private, 385330.0, 7th-8th, 4.0, Separated, Other-service, Unmarried, Black, Male, 0.0, 0.0, 40.0, United-States, <=50K
23.0, Private, 211345.0, Some-college, 10.0, Never-married, Adm-clerical, Own-child, White, Female, 0.0, 0.0, 40.0, Nicaragua, <=50K
37.0, Self-emp-inc, 94869.0, Masters, 14.0, Divorced, Prof-specialty, Not-in-family, Black, Male, 4787.0, 0.0, 40.0, United-States, >50K
62.0, Federal-gov, 171995.0, 10th, 6.0, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male, 2829.0, 0.0, 40.0, United-States, <=50K
37.0, Private, 144005.0, Some-college, 10.0, Never-married, Sales, Not-in-family, White, Male, 0.0, 0.0, 50.0, United-States, <=50K
81.0, Private, 184615.0, 7th-8th, 4.0, Widowed, Machine-op-inspct, Unmarried, White, Female, 1264.0, 0.0, 40.0, United-States, <=50K
51.0, Private, 175122.0, HS-grad, 9.0, Married-civ-spouse, Adm-clerical, Wife, White, Female, 0.0, 0.0, 40.0, United-States, <=50K
17.0, Private, 310885.0, 7th-8th, 4.0, Never-married, Other-service, Own-child, White, Male, 0.0, 0.0, 36.0, Mexico, <=50K
27.0, Private, 171133.0, 10th, 6.0, Never-married, Other-service, Own-child, White, Female, 0.0, 0.0, 38.0, United-States, <=50K
53.0, Private, 295896.0, 11th, 7.0, Married-civ-spouse, Craft-repair, Husband, White, Male, 0.0, 0.0, 45.0, United-States, <=50K
44.0, State-gov, 204361.0, Masters, 14.0, Never-married, Exec-managerial, Not-in-family, White, Female, 0.0, 0.0, 40.0, United-States, <=50K
21.0, Private, 203178.0, HS-grad, 9.0, Never-married, Sales, Own-child, White, Female, 0.0, 0.0, 35.0, United-States, <=50K
56.0, Self-emp-inc, 124137.0, Prof-school, 15.0, Married-civ-spouse, Prof-specialty, Husband, White, Male, 99999.0, 0.0, 45.0, United-States, >50K
36.0, Self-emp-not-inc, 269509.0, HS-grad, 9.0, Divorced, Sales, Not-in-family, White, Male, 0.0, 0.0, 35.0, United-States, <=50K
33.0, Private, 292603.0, Some-college, 10.0, Divorced, Other-service, Not-in-family, Black, Female, 0.0, 0.0, 30.0, Dominican-Republic, <=50K
51.0, Private, 152652.0, 11th, 7.0, Divorced, Machine-op-inspct, Not-in-family, White, Male, 0.0, 0.0, 40.0, United-States, <=50K
50.0, Private, 309017.0, Some-college, 10.0, Divorced, Sales, Unmarried, White, Male, 0.0, 0.0, 45.0, United-States, <=50K
43.0, Self-emp-not-inc, 185413.0, Bachelors, 13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0.0, 1977.0, 50.0, United-States, >50K
38.0, Private, 183683.0, 10th, 6.0, Married-spouse-absent, Other-service, Not-in-family, White, Male, 0.0, 0.0, 45.0, United-States, <=50K
64.0, Private, 45868.0, 7th-8th, 4.0, Separated, Priv-house-serv, Not-in-family, Other, Female, 0.0, 0.0, 35.0, Mexico, <=50K
29.0, Private, 166220.0, Bachelors, 13.0, Never-married, Sales, Own-child, White, Female, 0.0, 0.0, 50.0, United-States, <=50K
29.0, Private, 229803.0, HS-grad, 9.0, Married-spouse-absent, Transport-moving, Not-in-family, Black, Male, 0.0, 0.0, 49.0, Haiti, <=50K
28.0, Private, 106672.0, Bachelors, 13.0, Never-married, Sales, Own-child, White, Male, 0.0, 0.0, 2.0, United-States, <=50K
55.0, Private, 135339.0, Bachelors, 13.0, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male, 0.0, 0.0, 40.0, China, >50K
33.0, Private, 159737.0, HS-grad, 9.0, Separated, Handlers-cleaners, Unmarried, Black, Female, 0.0, 0.0, 40.0, United-States, <=50K
63.0, Private, 172433.0, Some-college, 10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0.0, 1887.0, 40.0, United-States, >50K
36.0, Private, 32086.0, Some-college, 10.0, Married-civ-spouse, Craft-repair, Husband, White, Male, 7298.0, 0.0, 40.0, United-States, >50K
19.0, Private, 291181.0, 9th, 5.0, Never-married, Other-service, Own-child, White, Female, 0.0, 0.0, 50.0, Mexico, <=50K
36.0, Self-emp-not-inc, 166193.0, HS-grad, 9.0, Married-civ-spouse, Sales, Husband, White, Male, 0.0, 0.0, 30.0, United-States, <=50K
29.0, Private, 217290.0, Some-college, 10.0, Never-married, Exec-managerial, Not-in-family, White, Female, 0.0, 0.0, 40.0, United-States, <=50K
58.0, Local-gov, 158357.0, Bachelors, 13.0, Divorced, Prof-specialty, Not-in-family, White, Female, 0.0, 0.0, 40.0, United-States, <=50K
40.0, Private, 174947.0, HS-grad, 9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0.0, 0.0, 45.0, United-States, >50K
60.0, Private, 135158.0, Some-college, 10.0, Married-civ-spouse, Craft-repair, Husband, White, Male, 15024.0, 0.0, 48.0, United-States, >50K
25.0, Private, 173212.0, Bachelors, 13.0, Never-married, Prof-specialty, Own-child, White, Male, 0.0, 0.0, 40.0, United-States, <=50K
18.0, Private, 70021.0, HS-grad, 9.0, Never-married, Handlers-cleaners, Own-child, White, Male, 0.0, 0.0, 12.0, United-States, <=50K
34.0, Private, 97614.0, HS-grad, 9.0, Never-married, Craft-repair, Not-in-family, White, Male, 0.0, 0.0, 40.0, United-States, <=50K
23.0, Local-gov, 238384.0, HS-grad, 9.0, Never-married, Adm-clerical, Own-child, White, Female, 0.0, 0.0, 40.0, United-States, <=50K
28.0, Private, 78529.0, Some-college, 10.0, Never-married, Exec-managerial, Not-in-family, White, Female, 0.0, 0.0, 40.0, United-States, <=50K
47.0, Local-gov, 216586.0, 11th, 7.0, Divorced, Other-service, Not-in-family, Black, Male, 0.0, 0.0, 40.0, United-States, <=50K
24.0, Private, 103277.0, Assoc-voc, 11.0, Never-married, Prof-specialty, Own-child, White, Female, 0.0, 0.0, 40.0, United-States, <=50K
40.0, Private, 234397.0, Bachelors, 13.0, Married-civ-spouse, Protective-serv, Husband, Black, Male, 0.0, 0.0, 40.0, United-States, >50K
23.0, Private, 306639.0, 9th, 5.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0.0, 0.0, 40.0, United-States, <=50K
48.0, Private, 164954.0, HS-grad, 9.0, Never-married, Other-service, Own-child, Black, Female, 0.0, 0.0, 42.0, United-States, <=50K
32.0, Federal-gov, 113838.0, Bachelors, 13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0.0, 0.0, 40.0, United-States, >50K
35.0, Local-gov, 258725.0, Assoc-acdm, 12.0, Married-civ-spouse, Tech-support, Husband, White, Male, 0.0, 0.0, 40.0, United-States, <=50K
18.0, Private, 178310.0, Some-college, 10.0, Never-married, Adm-clerical, Own-child, White, Female, 0.0, 0.0, 20.0, United-States, <=50K
41.0, Private, 228847.0, Some-college, 10.0, Married-civ-spouse, Sales, Husband, White, Male, 0.0, 0.0, 40.0, United-States, >50K
27.0, Private, 118598.0, HS-grad, 9.0, Never-married, Machine-op-inspct, Unmarried, Black, Female, 0.0, 0.0, 35.0, United-States, <=50K
36.0, Private, 207824.0, Bachelors, 13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male, 7298.0, 0.0, 40.0, United-States, >50K
57.0, Local-gov, 167457.0, 7th-8th, 4.0, Divorced, Exec-managerial, Unmarried, White, Female, 0.0, 0.0, 40.0, United-States, <=50K
35.0, Private, 209629.0, Bachelors, 13.0, Never-married, Prof-specialty, Not-in-family, White, Male, 0.0, 0.0, 40.0, United-States, <=50K
22.0, Private, 121076.0, Bachelors, 13.0, Never-married, Prof-specialty, Own-child, White, Female, 0.0, 0.0, 40.0, United-States, <=50K
26.0, Local-gov, 192944.0, Bachelors, 13.0, Never-married, Prof-specialty, Not-in-family, White, Female, 0.0, 0.0, 40.0, United-States, <=50K
62.0, Private, 175080.0, HS-grad, 9.0, Married-civ-spouse, Adm-clerical, Wife, White, Female, 0.0, 0.0, 40.0, United-States, <=50K
39.0, Private, 189382.0, Some-college, 10.0, Never-married, Adm-clerical, Not-in-family, White, Female, 0.0, 0.0, 40.0, United-States, <=50K
19.0, Private, 223669.0, 11th, 7.0, Never-married, Other-service, Own-child, White, Male, 0.0, 0.0, 20.0, United-States, <=50K
41.0, Self-emp-not-inc, 263871.0, Some-college, 10.0, Married-civ-spouse, Craft-repair, Husband, White, Male, 0.0, 0.0, 55.0, United-States, <=50K
40.0, State-gov, 55294.0, Bachelors, 13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0.0, 0.0, 40.0, United-States, >50K
47.0, Private, 275867.0, HS-grad, 9.0, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0.0, 0.0, 40.0, United-States, <=50K
32.0, Private, 337908.0, Some-college, 10.0, Divorced, Adm-clerical, Unmarried, Black, Female, 0.0, 0.0, 30.0, United-States, <=50K
38.0, Self-emp-inc, 46385.0, HS-grad, 9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0.0, 0.0, 40.0, United-States, <=50K
20.0, Private, 332689.0, 5th-6th, 3.0, Married-civ-spouse, Craft-repair, Husband, White, Male, 0.0, 0.0, 40.0, Mexico, <=50K
53.0, Federal-gov, 59664.0, HS-grad, 9.0, Married-civ-spouse, Sales, Husband, Black, Male, 5013.0, 0.0, 40.0, United-States, <=50K
49.0, State-gov, 139268.0, Some-college, 10.0, Married-civ-spouse, Other-service, Husband, White, Male, 0.0, 0.0, 70.0, United-States, >50K
