@relation adult
@attribute Age real [17.0, 90.0]
@attribute Workclass {Private, Self-emp-not-inc, Self-emp-inc, Federal-gov, Local-gov, State-gov, Without-pay, Never-worked}
@attribute Fnlwgt real [13492.0, 1490400.0]
@attribute Education {Bachelors, Some-college, 11th, HS-grad, Prof-school, Assoc-acdm, Assoc-voc, 9th, 7th-8th, 12th, Masters, 1st-4th, 10th, Doctorate, 5th-6th, Preschool}
@attribute Education-num real [1.0, 16.0]
@attribute Marital-status {Married-civ-spouse, Divorced, Never-married, Separated, Widowed, Married-spouse-absent, Married-AF-spouse}
@attribute Occupation {Tech-support, Craft-repair, Other-service, Sales, Exec-managerial, Prof-specialty, Handlers-cleaners, Machine-op-inspct, Adm-clerical, Farming-fishing, Transport-moving, Priv-house-serv, Protective-serv, Armed-Forces}
@attribute Relationship {Wife, Own-child, Husband, Not-in-family, Other-relative, Unmarried}
@attribute Race {White, Asian-Pac-Islander, Amer-Indian-Eskimo, Other, Black}
@attribute Sex {Female, Male}
@attribute Capital-gain real [0.0, 99999.0]
@attribute Capital-loss real [0.0, 4356.0]
@attribute Hours-per-week real [1.0, 99.0]
@attribute Native-country {United-States, Cambodia, England, Puerto-Rico, Canada, Germany, Outlying-US(Guam-USVI-etc), India, Japan, Greece, South, China, Cuba, Iran, Honduras, Philippines, Italy, Poland, Jamaica, Vietnam, Mexico, Portugal, Ireland, France, Dominican-Republic, Laos, Ecuador, Taiwan, Haiti, Columbia, Hungary, Guatemala, Nicaragua, Scotland, Thailand, Yugoslavia, El-Salvador, Trinadad&Tobago, Peru, Hong, Holand-Netherlands}
@attribute Class {>50K, <=50K}
@inputs Age, Workclass, Fnlwgt, Education, Education-num, Marital-status, Occupation, Relationship, Race, Sex, Capital-gain, Capital-loss, Hours-per-week, Native-country
@outputs Class
@data
22.0, Private, 54164.0, HS-grad, 9.0, Never-married, Other-service, Not-in-family, White, Male, 14084.0, 0.0, 60.0, United-States, >50K
33.0, Private, 281384.0, HS-grad, 9.0, Never-married, Machine-op-inspct, Own-child, White, Female, 0.0, 0.0, 40.0, United-States, <=50K
55.0, Private, 323887.0, Some-college, 10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male, 15024.0, 0.0, 45.0, United-States, >50K
41.0, Private, 75012.0, HS-grad, 9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0.0, 0.0, 50.0, United-States, <=50K
50.0, Private, 312477.0, HS-grad, 9.0, Married-civ-spouse, Transport-moving, Husband, White, Male, 0.0, 0.0, 40.0, United-States, <=50K
25.0, Private, 235218.0, Bachelors, 13.0, Never-married, Exec-managerial, Own-child, White, Female, 0.0, 0.0, 40.0, United-States, <=50K
49.0, Private, 164877.0, 10th, 6.0, Married-civ-spouse, Farming-fishing, Husband, White, Male, 0.0, 0.0, 40.0, United-States, <=50K
59.0, Private, 272087.0, HS-grad, 9.0, Married-civ-spouse, Transport-moving, Husband, White, Male, 0.0, 0.0, 40.0, United-States, >50K
26.0, Private, 206721.0, HS-grad, 9.0, Never-married, Handlers-cleaners, Unmarried, White, Male, 0.0, 0.0, 40.0, United-States, <=50K
23.0, Private, 200967.0, 11th, 7.0, Never-married, Other-service, Not-in-family, White, Female, 0.0, 0.0, 24.0, United-States, <=50K
48.0, Federal-gov, 42972.0, Doctorate, 16.0, Married-civ-spouse, Prof-specialty, Wife, White, Female, 0.0, 0.0, 40.0, United-States, >50K
41.0, Private, 428420.0, Some-college, 10.0, Married-civ-spouse, Adm-clerical, Husband, White, Male, 0.0, 0.0, 40.0, United-States, <=50K
57.0, Private, 244478.0, HS-grad, 9.0, Married-civ-spouse, Craft-repair, Husband, Black, Male, 0.0, 0.0, 48.0, United-States, <=50K
40.0, Private, 155972.0, HS-grad, 9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male, 7688.0, 0.0, 55.0, United-States, >50K
33.0, Private, 177727.0, HS-grad, 9.0, Married-civ-spouse, Sales, Husband, White, Male, 0.0, 0.0, 40.0, United-States, >50K
55.0, Private, 124771.0, Bachelors, 13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male, 15024.0, 0.0, 50.0, United-States, >50K
19.0, Private, 456736.0, HS-grad, 9.0, Never-married, Sales, Not-in-family, White, Male, 2907.0, 0.0, 30.0, United-States, <=50K
50.0, Private, 114564.0, 7th-8th, 4.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0.0, 0.0, 20.0, United-States, <=50K
40.0, State-gov, 67874.0, Bachelors, 13.0, Married-civ-spouse, Adm-clerical, Husband, White, Male, 0.0, 1887.0, 45.0, United-States, >50K
55.0, Private, 43064.0, 11th, 7.0, Married-civ-spouse, Other-service, Husband, White, Male, 0.0, 0.0, 30.0, United-States, <=50K
18.0, Private, 41879.0, HS-grad, 9.0, Never-married, Handlers-cleaners, Unmarried, White, Male, 0.0, 0.0, 25.0, United-States, <=50K
40.0, Private, 83411.0, Some-college, 10.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0.0, 0.0, 37.0, United-States, <=50K
33.0, Self-emp-inc, 154227.0, HS-grad, 9.0, Married-civ-spouse, Sales, Husband, White, Male, 0.0, 0.0, 50.0, United-States, >50K
37.0, Private, 248010.0, Some-college, 10.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0.0, 1887.0, 40.0, United-States, >50K
26.0, Private, 209440.0, HS-grad, 9.0, Never-married, Prof-specialty, Unmarried, Black, Female, 0.0, 0.0, 55.0, United-States, <=50K
57.0, Private, 26716.0, Bachelors, 13.0, Divorced, Craft-repair, Not-in-family, White, Male, 0.0, 0.0, 45.0, United-States, <=50K
34.0, Private, 357145.0, Bachelors, 13.0, Married-civ-spouse, Prof-specialty, Wife, White, Female, 0.0, 0.0, 50.0, United-States, >50K
31.0, Private, 220915.0, Assoc-voc, 11.0, Separated, Craft-repair, Not-in-family, White, Male, 0.0, 0.0, 40.0, United-States, <=50K
46.0, Private, 312088.0, Bachelors, 13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male, 15024.0, 0.0, 38.0, United-States, >50K
80.0, Self-emp-not-inc, 201092.0, HS-grad, 9.0, Married-civ-spouse, Other-service, Husband, White, Male, 0.0, 0.0, 30.0, United-States, <=50K
62.0, Self-emp-not-inc, 177493.0, Some-college, 10.0, Married-civ-spouse, Transport-moving, Husband, White, Male, 0.0, 0.0, 32.0, United-States, <=50K
35.0, Private, 143385.0, HS-grad, 9.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male, 0.0, 0.0, 40.0, United-States, <=50K
44.0, State-gov, 138634.0, HS-grad, 9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0.0, 0.0, 40.0, United-States, <=50K
35.0, Private, 203717.0, Assoc-voc, 11.0, Never-married, Craft-repair, Not-in-family, White, Male, 0.0, 0.0, 50.0, United-States, <=50K
28.0, Private, 193868.0, Bachelors, 13.0, Never-married, Tech-support, Own-child, White, Male, 0.0, 0.0, 50.0, United-States, <=50K
21.0, Private, 250939.0, Some-college, 10.0, Never-married, Machine-op-inspct, Other-relative, White, Male, 0.0, 0.0, 35.0, United-States, <=50K
62.0, Federal-gov, 57629.0, Some-college, 10.0, Divorced, Tech-support, Not-in-family, Black, Male, 4650.0, 0.0, 40.0, United-States, <=50K
39.0, Private, 281768.0, HS-grad, 9.0, Never-married, Other-service, Not-in-family, Black, Female, 0.0, 0.0, 40.0, United-States, <=50K
50.0, Private, 109937.0, Some-college, 10.0, Married-civ-spouse, Exec-managerial, Wife, White, Female, 0.0, 0.0, 50.0, United-States, <=50K
29.0, Private, 255412.0, Some-college, 10.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male, 3103.0, 0.0, 40.0, United-States, >50K
58.0, Private, 65325.0, 10th, 6.0, Married-civ-spouse, Transport-moving, Husband, White, Male, 0.0, 0.0, 40.0, United-States, >50K
42.0, Private, 171615.0, HS-grad, 9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0.0, 0.0, 55.0, United-States, >50K
26.0, Private, 172421.0, Some-college, 10.0, Married-civ-spouse, Sales, Husband, White, Male, 0.0, 0.0, 40.0, United-States, <=50K
23.0, Private, 316841.0, Some-college, 10.0, Married-civ-spouse, Other-service, Husband, White, Male, 0.0, 0.0, 40.0, United-States, <=50K
34.0, Self-emp-not-inc, 163756.0, Assoc-voc, 11.0, Never-married, Farming-fishing, Not-in-family, White, Male, 27828.0, 0.0, 60.0, United-States, >50K
30.0, Private, 238186.0, HS-grad, 9.0, Married-civ-spouse, Machine-op-inspct, Other-relative, White, Male, 0.0, 2057.0, 48.0, United-States, <=50K
24.0, Private, 224238.0, Bachelors, 13.0, Never-married, Adm-clerical, Own-child, White, Male, 0.0, 0.0, 40.0, United-States, <=50K
42.0, Self-emp-inc, 212894.0, Bachelors, 13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0.0, 0.0, 60.0, United-States, >50K
22.0, Private, 197200.0, Some-college, 10.0, Never-married, Handlers-cleaners, Own-child, White, Male, 0.0, 0.0, 40.0, United-States, <=50K
68.0, Private, 257557.0, HS-grad, 9.0, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male, 0.0, 0.0, 40.0, United-States, >50K
43.0, Self-emp-not-inc, 388725.0, Some-college, 10.0, Married-civ-spouse, Farming-fishing, Husband, White, Male, 0.0, 0.0, 60.0, United-States, >50K
57.0, Private, 78020.0, HS-grad, 9.0, Married-civ-spouse, Craft-repair, Husband, White, Male, 0.0, 0.0, 40.0, United-States, >50K
41.0, Private, 249254.0, HS-grad, 9.0, Divorced, Adm-clerical, Unmarried, White, Female, 3674.0, 0.0, 42.0, United-States, <=50K
19.0, Private, 304299.0, HS-grad, 9.0, Never-married, Sales, Unmarried, White, Female, 0.0, 0.0, 40.0, United-States, <=50K
56.0, Private, 197875.0, 10th, 6.0, Widowed, Other-service, Unmarried, White, Female, 0.0, 0.0, 40.0, United-States, <=50K
32.0, Private, 224462.0, HS-grad, 9.0, Married-civ-spouse, Transport-moving, Husband, White, Male, 0.0, 0.0, 84.0, United-States, >50K
29.0, Local-gov, 400074.0, Some-college, 10.0, Married-civ-spouse, Exec-managerial, Own-child, White, Female, 0.0, 0.0, 40.0, United-States, <=50K
55.0, Private, 197399.0, HS-grad, 9.0, Married-civ-spouse, Craft-repair, Husband, White, Male, 0.0, 0.0, 50.0, United-States, >50K
43.0, Self-emp-inc, 209547.0, Prof-school, 15.0, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0.0, 0.0, 25.0, United-States, >50K
23.0, Private, 278390.0, Some-college, 10.0, Married-civ-spouse, Sales, Husband, White, Male, 0.0, 0.0, 68.0, United-States, <=50K
40.0, Private, 187294.0, HS-grad, 9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0.0, 0.0, 40.0, United-States, >50K
28.0, Private, 302903.0, Bachelors, 13.0, Married-civ-spouse, Prof-specialty, Wife, Asian-Pac-Islander, Female, 0.0, 1485.0, 40.0, United-States, <=50K
36.0, Private, 116358.0, Masters, 14.0, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male, 0.0, 0.0, 45.0, India, <=50K
19.0, Private, 164339.0, HS-grad, 9.0, Never-married, Handlers-cleaners, Own-child, White, Male, 1055.0, 0.0, 70.0, United-States, <=50K
42.0, Federal-gov, 55457.0, 10th, 6.0, Married-civ-spouse, Adm-clerical, Husband, White, Male, 0.0, 0.0, 40.0, Mexico, <=50K
54.0, Self-emp-inc, 159219.0, Prof-school, 15.0, Married-civ-spouse, Prof-specialty, Husband, White, Male, 99999.0, 0.0, 40.0, United-States, >50K
52.0, Self-emp-inc, 168539.0, Bachelors, 13.0, Never-married, Exec-managerial, Not-in-family, White, Male, 0.0, 0.0, 40.0, United-States, <=50K
33.0, Private, 150309.0, HS-grad, 9.0, Divorced, Craft-repair, Not-in-family, White, Female, 0.0, 0.0, 40.0, United-States, <=50K
64.0, Self-emp-inc, 115931.0, HS-grad, 9.0, Married-civ-spouse, Transport-moving, Husband, White, Male, 0.0, 0.0, 50.0, United-States, <=50K
45.0, Private, 155664.0, HS-grad, 9.0, Never-married, Adm-clerical, Not-in-family, White, Male, 0.0, 0.0, 44.0, United-States, <=50K
37.0, Private, 20308.0, Bachelors, 13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0.0, 0.0, 65.0, United-States, >50K
34.0, Private, 113364.0, Some-college, 10.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0.0, 0.0, 40.0, Germany, <=50K
32.0, State-gov, 479179.0, 11th, 7.0, Never-married, Protective-serv, Own-child, White, Male, 0.0, 0.0, 40.0, United-States, <=50K
73.0, Self-emp-not-inc, 151255.0, Some-college, 10.0, Widowed, Farming-fishing, Not-in-family, White, Female, 0.0, 0.0, 75.0, United-States, <=50K
31.0, Private, 137991.0, Some-college, 10.0, Married-AF-spouse, Sales, Wife, White, Female, 0.0, 0.0, 20.0, United-States, <=50K
21.0, Private, 457162.0, Some-college, 10.0, Never-married, Sales, Own-child, Black, Male, 0.0, 0.0, 17.0, United-States, <=50K
27.0, Private, 370242.0, Assoc-acdm, 12.0, Never-married, Other-service, Not-in-family, White, Male, 0.0, 0.0, 30.0, United-States, <=50K
39.0, Private, 195843.0, Assoc-voc, 11.0, Never-married, Machine-op-inspct, Own-child, White, Male, 0.0, 0.0, 40.0, United-States, <=50K
19.0, Private, 124464.0, Some-college, 10.0, Never-married, Machine-op-inspct, Own-child, White, Male, 0.0, 0.0, 40.0, United-States, <=50K
34.0, Private, 107960.0, 5th-6th, 3.0, Never-married, Machine-op-inspct, Other-relative, Asian-Pac-Islander, Male, 0.0, 0.0, 40.0, Laos, <=50K
18.0, Private, 170183.0, HS-grad, 9.0, Never-married, Adm-clerical, Own-child, White, Female, 0.0, 0.0, 10.0, United-States, <=50K
36.0, Self-emp-not-inc, 84294.0, Bachelors, 13.0, Married-civ-spouse, Farming-fishing, Husband, White, Male, 0.0, 0.0, 72.0, United-States, <=50K
50.0, Private, 116814.0, HS-grad, 9.0, Widowed, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female, 0.0, 0.0, 40.0, United-States, <=50K
41.0, Self-emp-inc, 240900.0, 11th, 7.0, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0.0, 0.0, 40.0, United-States, <=50K
60.0, Private, 209844.0, Some-college, 10.0, Divorced, Adm-clerical, Other-relative, White, Female, 0.0, 0.0, 40.0, United-States, <=50K
54.0, Private, 333301.0, 10th, 6.0, Married-civ-spouse, Other-service, Husband, Black, Male, 0.0, 0.0, 40.0, United-States, <=50K
27.0, Self-emp-inc, 214974.0, HS-grad, 9.0, Married-civ-spouse, Craft-repair, Husband, White, Male, 0.0, 0.0, 60.0, United-States, <=50K
45.0, Private, 177536.0, Bachelors, 13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0.0, 0.0, 45.0, England, >50K
35.0, Private, 106448.0, Assoc-voc, 11.0, Married-civ-spouse, Other-service, Husband, White, Male, 0.0, 0.0, 40.0, United-States, <=50K
49.0, Private, 177543.0, HS-grad, 9.0, Separated, Adm-clerical, Unmarried, White, Female, 0.0, 0.0, 35.0, United-States, <=50K
33.0, Private, 479600.0, Some-college, 10.0, Never-married, Other-service, Unmarried, Black, Female, 0.0, 0.0, 40.0, United-States, <=50K
49.0, Private, 132576.0, Bachelors, 13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0.0, 0.0, 50.0, United-States, >50K
50.0, Self-emp-inc, 155965.0, Some-college, 10.0, Married-civ-spouse, Sales, Husband, White, Male, 0.0, 0.0, 55.0, United-States, <=50K
26.0, Private, 247425.0, Some-college, 10.0, Never-married, Sales, Not-in-family, Black, Male, 0.0, 0.0, 40.0, Haiti, <=50K
49.0, Self-emp-not-inc, 39140.0, HS-grad, 9.0, Married-civ-spouse, Farming-fishing, Husband, White, Male, 0.0, 0.0, 60.0, United-States, <=50K
42.0, Private, 287129.0, Bachelors, 13.0, Divorced, Prof-specialty, Not-in-family, Black, Male, 0.0, 0.0, 40.0, United-States, <=50K
35.0, Private, 337239.0, HS-grad, 9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0.0, 0.0, 40.0, Mexico, <=50K
33.0, Private, 286675.0, 11th, 7.0, Married-civ-spouse, Craft-repair, Husband, White, Male, 0.0, 0.0, 40.0, United-States, <=50K
50.0, Self-emp-not-inc, 90525.0, HS-grad, 9.0, Married-civ-spouse, Other-service, Wife, White, Female, 15024.0, 0.0, 20.0, United-States, >50K
35.0, Federal-gov, 104858.0, Masters, 14.0, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0.0, 0.0, 50.0, United-States, >50K
37.0, Private, 29430.0, HS-grad, 9.0, Divorced, Sales, Unmarried, White, Male, 0.0, 0.0, 45.0, United-States, <=50K
47.0, Private, 265097.0, HS-grad, 9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0.0, 0.0, 40.0, United-States, <=50K
27.0, Private, 169557.0, HS-grad, 9.0, Divorced, Machine-op-inspct, Not-in-family, White, Male, 6849.0, 0.0, 40.0, United-States, <=50K
52.0, Private, 305090.0, Some-college, 10.0, Separated, Sales, Other-relative, White, Female, 0.0, 0.0, 55.0, United-States, <=50K
22.0, Local-gov, 198478.0, Some-college, 10.0, Married-civ-spouse, Protective-serv, Husband, White, Male, 0.0, 0.0, 40.0, United-States, <=50K
21.0, Private, 256504.0, HS-grad, 9.0, Never-married, Other-service, Not-in-family, White, Female, 0.0, 0.0, 40.0, United-States, <=50K
43.0, State-gov, 125831.0, Bachelors, 13.0, Never-married, Prof-specialty, Own-child, White, Male, 99999.0, 0.0, 60.0, United-States, >50K
31.0, Private, 83912.0, Bachelors, 13.0, Married-civ-spouse, Adm-clerical, Wife, White, Female, 0.0, 0.0, 25.0, Mexico, <=50K
33.0, Private, 187618.0, Bachelors, 13.0, Never-married, Prof-specialty, Own-child, White, Male, 0.0, 1741.0, 40.0, United-States, <=50K
47.0, Self-emp-not-inc, 60087.0, Some-college, 10.0, Married-spouse-absent, Exec-managerial, Not-in-family, White, Female, 0.0, 0.0, 60.0, United-States, <=50K
41.0, Local-gov, 129793.0, HS-grad, 9.0, Never-married, Other-service, Own-child, White, Male, 0.0, 0.0, 30.0, United-States, <=50K
23.0, Private, 243723.0, HS-grad, 9.0, Married-civ-spouse, Other-service, Wife, White, Female, 0.0, 0.0, 40.0, United-States, <=50K
40.0, Private, 168113.0, HS-grad, 9.0, Married-civ-spouse, Craft-repair, Husband, White, Male, 0.0, 0.0, 40.0, United-States, <=50K
46.0, Self-emp-not-inc, 315984.0, HS-grad, 9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0.0, 0.0, 50.0, United-States, <=50K
41.0, Federal-gov, 46366.0, Bachelors, 13.0, Married-civ-spouse, Exec-managerial, Wife, Black, Female, 0.0, 0.0, 50.0, United-States, >50K
23.0, Private, 32732.0, Some-college, 10.0, Never-married, Sales, Not-in-family, White, Male, 0.0, 0.0, 50.0, United-States, <=50K
44.0, Self-emp-inc, 60087.0, HS-grad, 9.0, Married-civ-spouse, Craft-repair, Husband, White, Male, 0.0, 0.0, 45.0, United-States, >50K
31.0, Local-gov, 197550.0, HS-grad, 9.0, Divorced, Prof-specialty, Unmarried, White, Male, 0.0, 0.0, 33.0, United-States, <=50K
23.0, Private, 110998.0, Some-college, 10.0, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female, 0.0, 0.0, 40.0, Philippines, <=50K
31.0, Private, 122347.0, HS-grad, 9.0, Separated, Handlers-cleaners, Not-in-family, White, Male, 0.0, 0.0, 40.0, United-States, <=50K
42.0, Private, 167534.0, HS-grad, 9.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male, 5013.0, 0.0, 35.0, United-States, <=50K
33.0, Private, 290763.0, Bachelors, 13.0, Separated, Prof-specialty, Not-in-family, White, Female, 0.0, 0.0, 40.0, United-States, <=50K
57.0, Private, 43290.0, 10th, 6.0, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Female, 0.0, 0.0, 20.0, United-States, <=50K
46.0, State-gov, 54260.0, Bachelors, 13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0.0, 0.0, 10.0, United-States, >50K
41.0, State-gov, 34895.0, Bachelors, 13.0, Never-married, Tech-support, Not-in-family, White, Female, 0.0, 0.0, 43.0, United-States, <=50K
34.0, Local-gov, 191957.0, Bachelors, 13.0, Married-civ-spouse, Craft-repair, Husband, Black, Male, 0.0, 0.0, 45.0, United-States, >50K
32.0, Private, 198183.0, Bachelors, 13.0, Never-married, Exec-managerial, Not-in-family, White, Female, 0.0, 0.0, 45.0, United-States, <=50K
44.0, State-gov, 165745.0, HS-grad, 9.0, Divorced, Adm-clerical, Unmarried, White, Female, 0.0, 0.0, 38.0, United-States, <=50K
21.0, Local-gov, 152200.0, Some-college, 10.0, Married-civ-spouse, Protective-serv, Own-child, Black, Male, 0.0, 0.0, 40.0, United-States, <=50K
71.0, Self-emp-not-inc, 28865.0, HS-grad, 9.0, Married-civ-spouse, Farming-fishing, Husband, White, Male, 0.0, 0.0, 15.0, United-States, <=50K
21.0, State-gov, 204034.0, Some-college, 10.0, Never-married, Other-service, Not-in-family, White, Female, 0.0, 0.0, 16.0, United-States, <=50K
28.0, Local-gov, 191088.0, Bachelors, 13.0, Divorced, Prof-specialty, Not-in-family, White, Female, 2354.0, 0.0, 60.0, United-States, <=50K
56.0, Private, 249751.0, HS-grad, 9.0, Married-civ-spouse, Tech-support, Husband, White, Male, 0.0, 0.0, 40.0, United-States, <=50K
19.0, State-gov, 42750.0, HS-grad, 9.0, Never-married, Protective-serv, Own-child, White, Male, 0.0, 0.0, 40.0, United-States, <=50K
23.0, Private, 199011.0, 11th, 7.0, Never-married, Craft-repair, Own-child, White, Male, 0.0, 0.0, 3.0, United-States, <=50K
56.0, Self-emp-not-inc, 233312.0, Bachelors, 13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0.0, 0.0, 20.0, Poland, <=50K
41.0, Self-emp-inc, 214247.0, Prof-school, 15.0, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0.0, 2415.0, 60.0, United-States, >50K
47.0, Private, 369438.0, Some-college, 10.0, Married-civ-spouse, Craft-repair, Husband, Black, Male, 0.0, 0.0, 30.0, United-States, >50K
47.0, Local-gov, 169699.0, Masters, 14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0.0, 0.0, 40.0, United-States, >50K
37.0, Private, 115429.0, HS-grad, 9.0, Married-civ-spouse, Craft-repair, Husband, White, Male, 0.0, 0.0, 25.0, United-States, <=50K
24.0, Private, 194630.0, Bachelors, 13.0, Never-married, Prof-specialty, Not-in-family, White, Male, 0.0, 0.0, 35.0, United-States, <=50K
24.0, Private, 208946.0, Assoc-voc, 11.0, Never-married, Craft-repair, Not-in-family, White, Male, 0.0, 0.0, 40.0, United-States, <=50K
36.0, Private, 197274.0, HS-grad, 9.0, Never-married, Handlers-cleaners, Not-in-family, Black, Male, 0.0, 0.0, 40.0, United-States, <=50K
37.0, Private, 106043.0, HS-grad, 9.0, Married-civ-spouse, Sales, Husband, Black, Male, 0.0, 0.0, 40.0, United-States, >50K
58.0, Private, 31532.0, Bachelors, 13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0.0, 0.0, 40.0, United-States, >50K
31.0, State-gov, 73161.0, Masters, 14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0.0, 1740.0, 40.0, United-States, <=50K
45.0, Private, 370261.0, Bachelors, 13.0, Divorced, Exec-managerial, Not-in-family, White, Female, 0.0, 0.0, 40.0, United-States, <=50K
27.0, Local-gov, 189775.0, 12th, 8.0, Never-married, Other-service, Own-child, Black, Female, 0.0, 0.0, 44.0, United-States, <=50K
90.0, Private, 149069.0, Assoc-acdm, 12.0, Married-civ-spouse, Sales, Husband, White, Male, 0.0, 1825.0, 50.0, United-States, >50K
26.0, Private, 290286.0, Some-college, 10.0, Never-married, Adm-clerical, Not-in-family, Black, Male, 0.0, 0.0, 38.0, United-States, <=50K
