@relation shuttle
@attribute A1 integer[27,126]
@attribute A2 integer[-4821,5075]
@attribute A3 integer[21,149]
@attribute A4 integer[-3939,3830]
@attribute A5 integer[-188,436]
@attribute A6 integer[-26739,15164]
@attribute A7 integer[-48,105]
@attribute A8 integer[-353,270]
@attribute A9 integer[-356,266]
@attribute Class {1, 2, 3, 4, 5, 6, 7}
@inputs A1, A2, A3, A4, A5, A6, A7, A8, A9
@outputs Class
@data
37, 0, 81, 7, 24, 0, 44, 57, 14, 1
45, 0, 88, -57, 44, -511, 42, 44, 2, 1
80, 0, 84, 0, -40, 21, 4, 125, 122, 5
56, -2, 87, 1, 56, 0, 31, 30, 0, 1
55, 0, 82, 2, -10, 11, 26, 92, 66, 4
41, 0, 82, -6, 38, -5, 41, 43, 2, 1
46, 0, 76, -4, 44, -30, 30, 32, 2, 1
42, -1, 86, 0, 42, 0, 44, 45, 0, 1
56, 0, 77, 0, -18, 28, 21, 95, 74, 4
41, -1, 84, 0, 42, 17, 43, 43, 0, 1
41, -3, 82, 0, 38, -25, 41, 43, 2, 1
42, 4, 78, 0, 42, 0, 36, 37, 0, 1
46, 1, 77, 0, 46, 12, 32, 31, 0, 1
85, 0, 88, 0, 0, -14, 3, 88, 86, 5
76, 0, 80, 0, -40, 14, 4, 121, 116, 5
37, 0, 78, 0, -6, -28, 41, 86, 44, 1
37, 0, 77, 7, 34, 0, 41, 44, 2, 1
41, 2, 77, 0, 42, 15, 36, 36, 0, 1
45, 0, 86, 0, 44, -2, 41, 42, 2, 1
44, 1, 83, 0, 44, 16, 39, 39, 0, 1
40, 4, 79, 0, 38, 0, 39, 40, 2, 1
56, 5, 87, -2, 54, -19, 31, 33, 2, 1
53, 3, 86, -1, 52, -11, 33, 34, 2, 1
49, 3, 86, 0, 50, 17, 38, 37, 0, 1
63, 0, 111, 6, 62, 0, 48, 49, 0, 1
37, 0, 104, -7, 18, 0, 67, 86, 18, 1
50, 3, 80, 0, 50, 0, 30, 31, 0, 1
55, 0, 95, 0, 44, -18, 40, 51, 12, 4
52, 2, 83, 0, 52, 0, 31, 31, 0, 1
44, 5, 76, 0, 44, 0, 32, 32, 0, 1
37, 0, 79, 0, 10, -7, 42, 69, 26, 1
37, 0, 95, -1, 26, 10, 58, 70, 12, 1
41, 0, 76, 0, 38, -7, 35, 37, 2, 1
41, 1, 86, -6, 42, 31, 45, 44, 0, 1
51, 0, 91, 0, 52, 26, 40, 39, 0, 1
48, 0, 86, -1, 46, 0, 38, 40, 2, 1
42, 5, 102, 0, 42, 0, 60, 60, 0, 1
83, 0, 86, 0, -4, 2, 3, 92, 88, 5
37, 0, 76, 0, 20, -19, 40, 55, 16, 1
37, 0, 80, 0, -2, -7, 43, 83, 40, 1
37, 0, 80, 4, 8, 13, 43, 72, 28, 1
41, 0, 79, -6, 38, -7, 38, 40, 2, 1
53, 0, 84, 0, 54, 9, 31, 30, 0, 1
41, 0, 106, 0, 42, 6, 64, 64, 0, 1
51, 1, 83, 0, 50, -19, 31, 33, 2, 1
48, 5, 102, 0, 46, 0, 54, 55, 2, 1
41, 0, 86, 3, 42, 20, 46, 45, 0, 1
45, 0, 77, 0, 46, 28, 31, 30, 0, 1
55, 0, 96, 0, 44, 23, 41, 52, 12, 4
48, 5, 88, 0, 46, 0, 40, 41, 2, 1
49, -1, 86, 0, 46, -28, 37, 39, 2, 1
51, 1, 88, 7, 52, 3, 36, 36, 0, 1
55, 0, 96, 0, 42, -20, 41, 55, 14, 4
37, -1, 77, 0, 36, -9, 39, 41, 2, 1
44, 1, 77, 8, 44, 4, 34, 34, 0, 1
37, 0, 78, 0, 38, 22, 41, 39, 0, 1
46, -2, 88, 0, 44, -30, 42, 44, 2, 1
49, 0, 84, 8, 50, 0, 35, 35, 0, 1
46, 0, 85, 0, 46, 5, 39, 39, 0, 1
46, 0, 84, -1, 46, -2, 38, 37, 0, 1
41, 0, 79, 3, 42, 23, 38, 37, 0, 1
44, 2, 77, 0, 44, 14, 33, 33, 0, 1
55, 0, 79, 0, 20, -9, 23, 58, 34, 4
41, 0, 77, 0, 38, -28, 36, 39, 2, 1
37, 0, 108, 2, 36, 0, 71, 71, 0, 1
83, -3, 88, 0, 6, 0, 5, 83, 78, 5
50, 0, 82, 2, 50, 0, 32, 33, 0, 1
53, 3, 85, 0, 52, -3, 32, 33, 2, 1
37, 0, 77, 0, 38, 17, 39, 38, 0, 1
37, -36, 78, 0, 10, 0, 42, 68, 26, 3
56, 3, 83, 0, 54, -15, 27, 28, 2, 1
43, 0, 84, 8, 42, 0, 42, 43, 2, 1
37, 0, 76, 0, 24, -7, 40, 53, 14, 1
45, -1, 88, 0, 46, 21, 42, 41, 0, 1
104, -1, 105, -1, 70, -22, 1, 35, 34, 5
48, -5, 78, 0, 46, -1, 30, 32, 2, 1
56, 0, 82, 0, 56, 3, 26, 25, 0, 1
52, 0, 86, -3, 52, 0, 34, 35, 0, 1
40, -5, 109, 1, 38, 0, 70, 71, 2, 1
39, -5, 81, 0, 38, 0, 41, 42, 0, 1
51, 0, 80, -2, 52, 31, 29, 28, 0, 1
53, -2, 86, 0, 54, 0, 32, 32, 0, 1
37, 0, 78, 0, 6, -5, 41, 73, 32, 1
41, 2, 77, 0, 38, -16, 36, 39, 2, 1
41, 3, 79, 0, 42, 5, 38, 37, 0, 1
43, 0, 80, 0, 44, 30, 37, 36, 0, 1
44, 1, 79, 0, 44, 7, 35, 35, 0, 1
51, 0, 88, 0, 52, 3, 37, 37, 0, 1
37, 0, 78, 0, 10, 8, 41, 68, 26, 1
56, 0, 91, 0, 2, 6, 35, 88, 54, 4
46, 5, 81, 6, 46, 0, 34, 34, 0, 1
37, -4, 102, 0, 36, 9, 65, 66, 2, 1
37, 0, 83, 0, -2, -13, 47, 86, 40, 1
45, 0, 88, -1, 44, -2, 44, 44, 0, 1
53, -2, 84, 0, 54, 0, 30, 30, 0, 1
54, 1, 84, 0, 54, 0, 31, 30, 0, 1
45, 1, 87, 3, 44, 0, 42, 43, 2, 1
45, 1, 79, 0, 44, -9, 33, 35, 2, 1
38, 2, 83, 0, 38, 26, 45, 44, 0, 1
55, -1, 98, 0, 42, -6, 42, 57, 14, 4
43, 0, 80, -4, 42, -6, 37, 39, 2, 1
49, 0, 106, -3, 50, 22, 57, 57, 0, 1
45, 0, 89, 0, 44, -7, 44, 45, 2, 1
37, 5, 75, 0, 20, 26, 38, 54, 16, 1
44, 0, 75, 0, 44, 13, 31, 31, 0, 1
41, -1, 86, 0, 38, -19, 45, 47, 2, 1
37, 0, 77, 0, 6, -10, 40, 72, 32, 1
55, -1, 97, 0, 42, 0, 41, 55, 14, 4
37, 0, 81, -6, 24, 0, 44, 57, 14, 1
55, 0, 82, 0, 54, 414, 26, 28, 2, 1
48, 1, 77, -5, 46, 0, 29, 30, 2, 1
43, 0, 77, -1, 44, 14, 34, 33, 0, 1
52, -5, 80, 0, 52, -2, 27, 28, 0, 1
48, 1, 81, 6, 46, 0, 32, 34, 2, 1
77, -3, 81, 0, -40, 0, 4, 123, 118, 5
45, 2, 76, 0, 44, 0, 31, 32, 0, 1
45, 0, 82, 1, 46, 25, 37, 35, 0, 1
37, -4, 97, 0, 34, -6, 61, 64, 2, 1
55, 0, 81, 0, -10, -6, 25, 91, 66, 4
41, 0, 83, 1, 38, -7, 42, 44, 2, 1
68, 0, 111, -5, 68, 0, 44, 44, 0, 1
48, 4, 80, 0, 46, 0, 32, 34, 2, 1
42, -3, 86, 3, 42, 0, 44, 44, 0, 1
37, -1, 77, -3, 36, -5, 40, 41, 0, 1
50, -1, 78, -2, 50, 0, 28, 29, 2, 1
43, -1, 77, 0, 42, 0, 34, 35, 2, 1
37, 0, 76, 0, 26, -16, 39, 50, 10, 1
37, 0, 81, 0, 8, -3, 44, 73, 28, 1
55, 0, 77, 0, -22, 16, 21, 100, 78, 4
37, 0, 83, 6, -2, 0, 46, 85, 40, 1
49, -5, 86, 0, 50, 4, 38, 37, 0, 1
42, 0, 78, -14, 42, 0, 36, 37, 2, 1
47, 0, 76, -4, 46, 0, 29, 30, 0, 1
37, 0, 77, 0, 38, 20, 39, 38, 0, 1
49, 0, 78, 0, 50, 19, 29, 29, 0, 1
37, 0, 96, 0, 30, 0, 59, 65, 6, 1
41, -2, 77, 0, 42, 6, 36, 36, 0, 1
37, 0, 77, -6, 34, 24, 40, 44, 4, 1
37, 0, 90, 0, 36, 14, 53, 54, 2, 1
55, -3, 81, 0, -6, -17, 25, 88, 64, 4
54, 1, 86, 0, 54, 0, 32, 32, 0, 1
43, -1, 83, 0, 42, -16, 40, 42, 2, 1
55, 0, 78, 0, 12, 4, 23, 65, 42, 4
37, 0, 77, 1, -10, 6, 41, 88, 46, 1
43, 0, 79, 4, 42, 0, 37, 38, 2, 1
55, -7, 79, -16, -2, 0, 24, 81, 58, 4
51, 0, 86, -1, 52, 16, 36, 35, 0, 1
37, 0, 79, -1, 34, -6, 41, 45, 4, 1
37, 0, 92, 3, 8, 2, 55, 84, 30, 1
37, 0, 77, 0, 38, 19, 40, 39, 0, 1
55, 0, 95, -3, 38, 19, 39, 56, 16, 4
55, 0, 92, -1, 24, -2, 37, 69, 32, 4
37, 0, 76, -3, 18, 0, 39, 57, 18, 1
37, 0, 106, 0, 26, 16, 68, 80, 12, 1
43, 0, 76, 50, 44, 25, 33, 32, 0, 1
37, 0, 95, 0, 8, -14, 58, 87, 30, 1
53, 0, 88, 0, 52, -1, 35, 36, 2, 1
62, 1, 109, 0, 62, 6, 47, 47, 0, 1
41, 0, 77, 0, 42, 10, 36, 35, 0, 1
37, 0, 78, 0, 8, 18, 41, 70, 30, 1
55, 0, 77, -1, -4, 8, 21, 82, 60, 4
37, 4, 77, 0, 36, 0, 39, 41, 2, 1
47, 3, 106, 0, 46, 0, 59, 60, 0, 1
44, -3, 86, 0, 44, 8, 43, 42, 0, 1
53, 1, 78, 0, 52, -3, 25, 26, 2, 1
49, 0, 78, -1, 50, 0, 29, 29, 0, 1
39, -2, 81, 0, 38, 0, 42, 43, 0, 1
50, 1, 78, 0, 50, 0, 28, 29, 0, 1
55, 0, 96, 0, 42, 13, 41, 55, 14, 4
56, 0, 78, 0, 44, 3, 22, 34, 12, 4
43, 0, 83, 0, 44, 31, 40, 39, 0, 1
55, 0, 77, 0, -20, -2, 21, 97, 76, 4
41, 5, 86, 0, 42, 12, 45, 45, 0, 1
37, 0, 80, 0, 20, 10, 43, 59, 16, 1
106, -5, 108, -1, 70, 0, 1, 38, 36, 5
37, 0, 82, 3, -4, -25, 45, 87, 42, 1
44, -1, 108, 0, 44, 0, 63, 64, 0, 1
37, 0, 76, 0, 36, 8, 39, 40, 2, 1
37, 0, 97, 0, 34, -15, 60, 64, 4, 1
37, 0, 82, 0, 26, 19, 45, 56, 12, 1
41, 0, 97, 0, 38, -7, 57, 59, 2, 1
37, 0, 75, 0, 26, -12, 38, 49, 10, 1
55, 3, 72, 6, 0, 0, 16, 72, 56, 4
37, 0, 108, 25, 28, 0, 71, 79, 8, 1
51, 0, 102, 0, 50, -30, 51, 53, 2, 1
44, 0, 75, -4, 44, 11, 31, 31, 0, 1
66, 1, 113, 0, 68, 16, 47, 45, 0, 1
56, 0, 98, 0, 50, -16, 42, 49, 8, 4
48, 0, 84, 0, 46, -1, 36, 37, 2, 1
37, 0, 77, 0, 26, -15, 41, 52, 10, 1
56, -2, 95, 0, 44, 1, 40, 51, 12, 4
55, 0, 77, -1, 28, 5, 21, 48, 28, 4
101, 0, 102, 2, 72, 14, 1, 30, 28, 5
37, 0, 79, 0, 10, -8, 43, 69, 26, 1
60, 0, 108, -4, 60, 0, 49, 49, 0, 1
55, 0, 79, 0, 16, 12, 23, 63, 40, 4
37, 0, 76, 0, 38, 8, 39, 37, 0, 1
37, 0, 76, 3, 26, 12, 39, 50, 12, 1
43, 0, 79, 0, 42, -13, 36, 38, 2, 1
52, 0, 85, -5, 52, 0, 33, 33, 0, 1
81, 0, 85, 1, -22, 0, 4, 108, 104, 5
43, 0, 83, 0, 44, 30, 40, 39, 0, 1
50, 3, 88, -1, 50, 0, 37, 39, 2, 1
56, -3, 96, 0, 54, 0, 40, 42, 2, 1
56, 0, 95, -7, 46, 0, 39, 48, 10, 4
46, -2, 79, 4, 46, 0, 33, 32, 0, 1
45, -4, 74, 0, 44, 0, 29, 30, 2, 1
53, -4, 87, 0, 54, 0, 34, 33, 0, 1
37, -4, 76, 0, 36, -19, 38, 39, 2, 1
53, 0, 81, -6, 54, 0, 27, 26, 0, 1
51, 0, 77, 0, 52, 6, 26, 25, 0, 1
55, 0, 96, 1, 42, 10, 41, 55, 14, 4
49, 0, 88, 0, 46, -2, 40, 42, 2, 1
44, 0, 83, -3, 44, 1, 39, 39, 0, 1
38, -2, 104, 0, 38, 0, 67, 66, 0, 1
45, -3, 108, 0, 44, 0, 63, 64, 0, 1
37, 0, 77, 0, -20, 1, 41, 98, 58, 1
48, 0, 88, 0, 46, -8, 40, 42, 2, 1
44, -1, 76, 0, 44, 1, 32, 32, 0, 1
37, 0, 79, -1, 10, -1, 43, 69, 26, 1
55, 0, 77, -3, 10, 1, 22, 67, 46, 4
81, 1, 84, 0, -14, 8, 3, 100, 96, 5
85, 0, 88, -45, 0, 0, 3, 88, 84, 5
37, 0, 90, 0, 30, 15, 53, 59, 6, 1
43, 6, 93, 0, 42, 0, 50, 52, 2, 1
41, -5, 86, 0, 38, -30, 46, 48, 2, 1
56, 0, 97, 0, 54, 21, 40, 42, 2, 1
43, 0, 84, -5, 42, 0, 41, 43, 2, 1
44, 2, 81, 5, 42, -16, 37, 39, 2, 1
38, 5, 75, 0, 36, -7, 37, 39, 2, 1
57, 0, 97, 7, 56, 0, 40, 40, 0, 1
85, 0, 88, 0, 6, 2, 3, 83, 80, 5
56, -2, 86, 0, 56, 1, 30, 29, 0, 1
55, 0, 82, 0, -22, 5, 26, 105, 78, 4
44, -2, 92, -4, 44, 0, 47, 48, 0, 1
57, 0, 83, 1, 56, 0, 26, 26, 0, 1
55, -1, 81, 0, 54, 0, 27, 27, 0, 1
52, 2, 77, 0, 52, 0, 26, 26, 0, 1
56, 0, 86, 0, 56, 6, 30, 30, 0, 1
55, 0, 78, 4, 46, 0, 23, 32, 8, 4
37, 0, 83, 0, 30, 3, 46, 52, 6, 1
37, 3, 79, 0, -6, 0, 42, 86, 44, 1
49, 0, 86, -3, 50, 0, 37, 37, 0, 1
49, 0, 89, 0, 46, -19, 40, 42, 2, 1
55, 0, 97, 0, 52, 5, 41, 45, 4, 4
56, 0, 79, 0, 56, 8, 24, 23, 0, 1
56, 0, 78, 0, 10, 11, 22, 68, 46, 4
37, 0, 90, 0, 30, 17, 53, 59, 6, 1
37, 0, 79, 0, 18, 25, 42, 61, 18, 1
53, -2, 83, 0, 52, -19, 30, 32, 2, 1
49, 0, 81, 0, 50, 25, 32, 32, 0, 1
37, 0, 79, 0, 10, -15, 42, 69, 26, 1
56, 0, 96, 2, 44, 16, 40, 52, 12, 4
40, 0, 81, 2, 38, 0, 41, 43, 2, 1
55, 0, 88, -2, 54, 0, 34, 34, 0, 1
56, 0, 81, -3, -12, 0, 25, 94, 68, 4
53, 0, 81, 5, 54, 10, 28, 26, 0, 1
55, 0, 93, 0, 6, -9, 37, 88, 50, 4
55, 0, 78, 0, 18, 6, 23, 60, 38, 4
46, 0, 85, -1, 46, -1, 39, 39, 0, 1
75, 1, 79, 8, -42, 0, 5, 123, 118, 5
46, 0, 76, 1, 44, -30, 30, 32, 2, 1
37, 0, 83, 5, 26, 0, 46, 57, 12, 1
85, -1, 88, 0, 6, 13, 3, 83, 80, 5
41, 1, 86, 0, 38, -23, 45, 48, 2, 1
45, 0, 86, 1, 44, -3, 41, 42, 2, 1
43, -1, 77, -3, 42, -12, 34, 36, 2, 1
37, 0, 93, 0, 10, -1, 56, 83, 26, 1
42, 0, 90, 4, 42, 0, 49, 49, 0, 1
40, 2, 90, 0, 38, 0, 50, 51, 2, 1
45, 0, 81, -4, 44, 0, 36, 37, 2, 1
44, -1, 86, 0, 44, 1, 43, 42, 0, 1
37, -4, 77, 0, 36, 0, 40, 41, 0, 1
45, 0, 81, 0, 44, -26, 36, 37, 2, 1
37, -1, 106, 0, 34, 2, 69, 72, 4, 1
41, -5, 77, 0, 38, -17, 37, 39, 2, 1
77, -4, 81, 0, -40, 0, 4, 123, 118, 5
41, 0, 77, 0, 38, -16, 36, 38, 2, 1
43, 0, 86, -2, 42, 0, 43, 45, 2, 1
55, 0, 98, 0, 50, -18, 42, 49, 6, 4
54, 0, 83, 0, 54, 0, 29, 29, 0, 1
40, 0, 88, -2, 38, 0, 48, 50, 2, 1
45, 0, 81, 0, 44, -8, 36, 37, 2, 1
46, 1, 84, 0, 46, 15, 38, 37, 0, 1
56, 0, 77, 0, -4, -9, 21, 82, 62, 4
49, 0, 88, 0, 50, 17, 39, 39, 0, 1
37, 0, 98, 1, 30, -21, 61, 67, 6, 1
42, -2, 78, 0, 42, 0, 36, 37, 0, 1
37, 0, 81, 0, 38, 4, 44, 43, 0, 1
56, 0, 96, 0, 56, 25, 40, 39, 0, 1
48, 0, 80, 0, 46, -6, 32, 34, 2, 1
