@relation shuttle
@attribute A1 integer[27,126]
@attribute A2 integer[-4821,5075]
@attribute A3 integer[21,149]
@attribute A4 integer[-3939,3830]
@attribute A5 integer[-188,436]
@attribute A6 integer[-26739,15164]
@attribute A7 integer[-48,105]
@attribute A8 integer[-353,270]
@attribute A9 integer[-356,266]
@attribute Class {1, 2, 3, 4, 5, 6, 7}
@inputs A1, A2, A3, A4, A5, A6, A7, A8, A9
@outputs Class
@data
37, 0, 105, 0, 20, 0, 68, 84, 16, 1
37, 0, 78, 0, 26, 19, 41, 52, 12, 1
80, 4, 84, 8, -28, 0, 4, 112, 108, 5
37, 0, 77, 0, 36, 18, 40, 41, 0, 1
56, -3, 85, 1, 56, 0, 29, 28, 0, 1
40, -5, 87, 0, 38, 0, 47, 48, 2, 1
56, 0, 92, 0, 50, 21, 36, 43, 6, 4
50, 0, 78, -6, 50, 0, 29, 29, 0, 1
77, 0, 81, -2, -40, 0, 4, 122, 118, 5
37, 0, 77, 0, 34, -3, 40, 43, 4, 1
43, 0, 96, 0, 56, 883, 53, 39, -12, 1
55, 0, 78, -1, 8, 2, 23, 70, 48, 4
47, 3, 83, -1, 46, 0, 36, 36, 0, 1
37, 0, 75, 0, 34, 0, 37, 41, 4, 1
37, 0, 97, 0, 20, -23, 60, 77, 16, 1
37, 0, 75, 8, 26, 0, 38, 49, 10, 1
46, 5, 79, 0, 46, 13, 33, 32, 0, 1
37, 0, 106, 0, 28, 3, 69, 78, 8, 1
53, 0, 86, 0, 52, -9, 33, 35, 2, 1
41, 0, 83, -2, 42, 27, 41, 41, 0, 1
45, 0, 83, 7, 44, 0, 38, 39, 0, 1
44, 2, 86, 0, 44, 12, 43, 42, 0, 1
37, 0, 81, 0, 10, 20, 44, 70, 26, 1
43, 0, 79, -1, 42, -15, 36, 38, 2, 1
45, -4, 89, 3, 44, 0, 44, 45, 0, 1
55, 1, 72, -3, 0, 0, 17, 72, 56, 4
56, 0, 82, 0, 56, 12, 26, 25, 0, 1
37, -1, 80, 1, 18, 0, 43, 62, 18, 1
41, 0, 84, 1, 38, -1, 44, 46, 2, 1
37, 0, 77, -1, -20, 6, 41, 98, 58, 1
41, 0, 86, 0, 42, 5, 45, 45, 0, 1
56, 0, 96, -2, 56, 0, 40, 39, 0, 1
45, -2, 109, 0, 44, -7, 64, 66, 2, 1
44, 0, 83, 6, 44, 2, 40, 39, 0, 1
42, -3, 86, 0, 42, 0, 45, 45, 0, 1
37, 0, 78, 0, 24, 25, 41, 55, 14, 1
53, 0, 81, -1, 52, -28, 28, 30, 2, 1
37, 0, 76, 37, 24, 0, 39, 53, 14, 1
49, 2, 87, 1, 50, 0, 38, 38, 0, 1
55, -5, 77, 0, 34, 0, 22, 44, 22, 4
37, 0, 77, 2, 36, -9, 39, 41, 2, 1
56, 0, 87, 0, 54, -23, 31, 33, 2, 1
37, 1, 79, 0, 20, 18, 41, 58, 16, 1
55, -1, 80, -2, 20, -4, 25, 59, 34, 4
37, 0, 78, 0, 18, 1, 42, 60, 18, 1
37, 0, 77, 0, 36, 16, 39, 41, 2, 1
46, 0, 88, 0, 46, 9, 43, 42, 0, 1
46, 5, 88, 0, 46, 0, 41, 41, 0, 1
49, 4, 83, 0, 50, 6, 34, 34, 0, 1
46, 0, 76, 0, 46, 8, 30, 30, 0, 1
41, 0, 88, -6, 42, 26, 48, 47, 0, 1
56, 0, 78, 0, 6, -11, 22, 73, 50, 4
37, 0, 78, 0, 10, -6, 41, 68, 26, 1
55, -8, 79, 0, 0, 0, 24, 79, 54, 4
51, 0, 79, 0, 50, -4, 28, 30, 2, 1
38, 0, 93, 4, 28, 7, 55, 64, 10, 1
37, -7, 106, 1, 36, 0, 69, 69, 0, 1
51, 0, 78, 0, 50, -30, 27, 29, 2, 1
41, 0, 81, 0, 42, 31, 41, 40, 0, 1
49, 1, 94, 0, 46, -8, 45, 48, 2, 1
38, -6, 82, -3, 38, -5, 44, 43, 0, 1
53, 14, 95, -2, 50, 0, 42, 46, 4, 4
37, 0, 82, 0, 28, 0, 45, 54, 8, 1
56, 0, 80, 0, 56, 25, 24, 23, 0, 1
38, -4, 105, 0, 38, 0, 67, 66, 0, 1
44, 1, 84, 0, 42, -21, 40, 43, 2, 1
37, 0, 95, 0, 12, -13, 58, 82, 24, 1
43, -1, 85, -4, 42, -6, 42, 44, 2, 1
55, 0, 92, 0, 28, 15, 36, 63, 28, 4
75, -4, 79, -4, -42, -30, 4, 123, 120, 5
40, 3, 107, 5, 38, 0, 67, 68, 2, 1
51, 0, 87, 0, 52, 16, 36, 35, 0, 1
55, 0, 77, 0, 2, -6, 22, 75, 52, 4
56, 0, 83, 0, 54, -18, 27, 29, 2, 1
55, 0, 77, 0, 8, -28, 22, 70, 48, 4
37, 0, 78, 0, 20, -15, 41, 57, 16, 1
42, 0, 81, 0, 42, 1, 39, 40, 0, 1
55, 0, 81, 0, -4, 4, 25, 86, 60, 4
56, 4, 95, 0, 56, 5, 39, 39, 0, 1
51, -3, 85, 0, 50, -11, 34, 36, 2, 1
81, 0, 86, 1, -24, -13, 4, 112, 108, 5
43, 0, 77, 3, 42, 0, 34, 36, 2, 1
43, -1, 77, 0, 44, 10, 34, 33, 0, 1
51, 1, 88, 0, 50, -7, 36, 39, 2, 1
55, 0, 96, 0, 38, -1, 41, 57, 16, 4
55, 0, 78, 0, 8, -15, 23, 70, 48, 4
56, 0, 79, -7, 6, -6, 24, 74, 50, 4
37, 0, 77, 0, 16, -6, 40, 61, 22, 1
38, 0, 96, 0, 38, 9, 58, 57, 0, 1
85, 0, 88, -6, 0, 0, 3, 88, 84, 5
55, 0, 80, 0, 56, 30, 25, 23, 0, 1
55, 0, 77, -1, -22, 0, 21, 100, 78, 4
55, 0, 77, 0, -10, 10, 21, 87, 66, 4
45, 0, 90, 0, 44, -3, 45, 46, 2, 1
75, 0, 79, 0, -42, 0, 4, 123, 120, 5
55, -5, 83, 0, 54, -8, 27, 28, 2, 1
58, 0, 91, 4, 56, 0, 33, 34, 2, 1
37, 0, 77, 0, -6, 5, 41, 85, 44, 1
44, 1, 79, 3, 44, 20, 36, 35, 0, 1
105, 0, 106, -3, 70, -4, 1, 36, 36, 5
45, 0, 84, 0, 46, 27, 38, 37, 0, 1
44, 1, 82, 0, 44, 18, 38, 38, 0, 1
55, -2, 98, 7, 52, -21, 42, 46, 4, 4
42, 0, 89, -5, 42, 0, 47, 48, 2, 1
37, 0, 79, 0, 6, 10, 42, 74, 32, 1
56, 5, 95, 0, 54, -26, 39, 41, 2, 1
37, 0, 78, 0, 30, -7, 41, 47, 6, 1
53, 3, 79, 0, 54, 5, 25, 24, 0, 1
56, 0, 78, 0, 10, -20, 22, 68, 46, 4
51, 5, 86, 0, 52, 19, 35, 35, 0, 1
37, 0, 78, 0, 30, 0, 41, 47, 6, 1
41, 0, 81, 0, 42, 8, 40, 40, 0, 1
56, 2, 98, 0, 46, 10, 42, 51, 10, 4
40, 4, 90, 0, 38, 0, 49, 51, 2, 1
57, 1, 80, -3, 56, 0, 23, 23, 0, 1
53, 2, 81, 0, 52, -4, 28, 30, 2, 1
37, 4, 80, 0, 18, -2, 43, 62, 20, 1
53, 0, 88, 3, 52, -15, 35, 36, 2, 1
83, 0, 87, 0, -40, 0, 4, 128, 124, 5
45, 0, 86, 0, 46, 23, 41, 40, 0, 1
59, 0, 87, 0, 60, 18, 28, 28, 0, 1
37, 0, 21, -3939, 6, 0, -16, 16, 32, 1
43, 0, 75, 0, 44, 28, 32, 31, 0, 1
56, 5, 99, 0, 50, 0, 43, 49, 6, 4
37, 0, 76, 0, 20, 31, 39, 55, 16, 1
37, -1, 106, 0, 30, -133, 69, 75, 6, 1
37, 0, 75, -4, 18, 0, 38, 57, 18, 1
56, 0, 92, 0, 50, 11, 36, 43, 6, 4
43, 3, 83, 0, 42, 0, 40, 42, 2, 1
56, 5, 75, 13, -4, 0, 19, 80, 62, 4
44, 0, 83, 0, 44, 18, 40, 39, 0, 1
37, -2, 83, -1, 34, 0, 46, 49, 4, 1
37, 0, 96, 0, 16, 18, 59, 81, 22, 1
37, 0, 77, -3, 26, 4, 40, 51, 10, 1
47, -3, 87, 5, 46, 0, 40, 41, 0, 1
56, 2, 86, 0, 54, -14, 30, 32, 2, 1
37, 0, 96, 1, 10, 0, 59, 86, 28, 1
55, 0, 92, 6, -4, 0, 37, 97, 60, 4
45, -3, 86, 0, 44, -8, 41, 42, 2, 1
44, 0, 81, 0, 44, 14, 37, 37, 0, 1
42, 1, 87, 3, 42, 0, 45, 46, 0, 1
49, 0, 86, -5, 50, 0, 37, 37, 0, 1
49, 2, 84, 0, 46, -13, 35, 37, 2, 1
37, 0, 81, 0, 38, 31, 43, 42, 0, 1
77, 0, 81, 0, -42, 0, 4, 125, 120, 5
55, 0, 77, -6, -10, 0, 21, 87, 66, 4
56, 0, 98, 0, 42, 0, 42, 57, 14, 4
55, 0, 98, 0, 50, 25, 42, 49, 6, 4
61, 0, 111, 0, 60, -12, 50, 52, 2, 1
46, 1, 83, 0, 46, 9, 37, 37, 0, 1
55, 0, 77, 0, -24, -11, 21, 103, 82, 4
37, 0, 84, 0, 18, -4, 47, 66, 18, 1
42, 0, 87, -2, 42, -3, 45, 46, 0, 1
37, 0, 80, 0, 36, 5, 43, 44, 0, 1
55, 6, 95, -4, 50, 0, 40, 46, 6, 4
55, -2, 78, 2, 44, 0, 23, 34, 12, 4
80, 0, 84, 0, -36, -8, 4, 120, 116, 5
55, -2, 86, 0, 54, 0, 31, 32, 0, 1
55, 0, 77, 0, 26, -23, 21, 51, 30, 4
37, 0, 81, 0, 16, 5, 44, 65, 22, 1
103, 0, 104, 0, 70, 0, 1, 34, 34, 5
37, 0, 81, 1, 38, 26, 43, 42, 0, 1
37, 0, 78, 0, 16, 11, 41, 63, 22, 1
37, 0, 105, -1, 18, 0, 68, 87, 20, 1
37, 0, 76, 0, 20, 2, 40, 55, 16, 1
45, 0, 86, 1, 44, -14, 41, 42, 2, 1
39, -5, 77, -2, 38, -4, 37, 38, 0, 1
37, 0, 75, -1, 18, -4, 38, 57, 18, 1
55, 3, 88, 0, 54, 0, 32, 33, 2, 1
50, 0, 81, 0, 50, 0, 32, 32, 0, 1
55, 1, 95, -2, 50, 0, 40, 46, 6, 4
84, 0, 88, 0, -2, -30, 4, 90, 86, 5
82, 0, 86, 0, -10, 3, 3, 96, 92, 5
43, -3, 79, 0, 42, -6, 35, 37, 2, 1
60, -2, 111, 0, 60, 0, 50, 51, 2, 1
81, -2, 84, 0, -18, 0, 4, 103, 98, 5
53, 3, 81, 0, 54, 5, 28, 27, 0, 1
46, 0, 85, 1, 46, 2, 39, 39, 0, 1
43, 0, 86, -3, 42, -11, 42, 44, 2, 1
37, 0, 96, 2, 28, 0, 59, 68, 8, 1
44, 5, 83, 0, 44, 10, 39, 39, 0, 1
37, 0, 90, -7, 36, 0, 52, 53, 2, 1
83, 0, 86, 0, -2, 29, 3, 89, 86, 5
47, 5, 77, 0, 46, 0, 30, 30, 0, 1
48, -1, 84, 0, 46, 0, 36, 37, 2, 1
47, 1, 80, 0, 46, 0, 33, 34, 0, 1
49, 0, 95, 1, 50, 7, 47, 46, 0, 1
53, -1, 86, 0, 52, -13, 33, 35, 2, 1
37, 0, 105, 0, 30, -2, 68, 74, 6, 1
56, 0, 107, 1, 56, 0, 51, 50, 0, 1
45, 0, 86, 0, 44, -4, 41, 42, 2, 1
37, -4, 76, 0, -2, 0, 39, 79, 40, 1
37, 0, 80, 0, 8, 29, 43, 72, 28, 1
41, 3, 77, 0, 42, 12, 36, 36, 0, 1
37, 0, 84, 0, 20, -2, 47, 63, 16, 1
41, 0, 84, 1, 38, -3, 44, 46, 2, 1
46, 0, 79, 0, 46, 0, 33, 32, 0, 1
43, 0, 108, 0, 42, -5, 64, 66, 2, 1
56, 0, 107, 5, 56, 0, 51, 50, 0, 1
105, 1, 106, 0, 70, -2, 1, 36, 34, 5
46, -2, 76, -1, 46, -2, 30, 30, 0, 1
43, 0, 81, -1, 42, -13, 37, 39, 2, 1
55, -5, 93, 0, 54, 0, 38, 39, 0, 1
55, 0, 77, 3, -24, -24, 21, 103, 82, 4
55, 0, 77, 0, 34, -1, 22, 44, 22, 4
41, 3, 83, 0, 38, -3, 42, 44, 2, 1
53, 0, 83, 0, 52, -18, 30, 32, 2, 1
56, 1, 97, 0, 52, 0, 41, 46, 4, 4
37, 0, 105, 8, 20, -3, 68, 84, 16, 1
41, 0, 79, -5, 42, 2, 38, 37, 0, 1
44, 0, 82, -3, 44, 0, 38, 38, 0, 1
44, 2, 102, 0, 44, 8, 58, 58, 0, 1
55, 0, 97, 0, 52, 21, 41, 45, 4, 4
43, 0, 78, 0, 42, -5, 35, 37, 2, 1
37, 0, 104, 0, 16, -16, 67, 88, 22, 1
44, 0, 79, -1, 44, -1, 35, 35, 0, 1
56, 5, 95, -2, 42, 0, 39, 54, 14, 4
38, 1, 92, 0, 28, 25, 54, 64, 10, 1
41, -1, 76, -1, 38, -21, 35, 37, 2, 1
55, -1, 81, 0, 54, 0, 25, 26, 2, 1
56, 3, 98, 0, 50, 0, 42, 49, 6, 4
43, 0, 79, 8, 42, 0, 36, 38, 2, 1
56, -1, 86, 0, 56, 10, 30, 29, 0, 1
51, 0, 81, 0, 50, -19, 29, 32, 2, 1
53, 0, 81, 0, 52, -28, 27, 29, 2, 1
45, 0, 77, 0, 44, -10, 31, 33, 2, 1
43, 0, 84, -1, 42, -2, 41, 43, 2, 1
38, 3, 76, 0, 36, -16, 38, 40, 2, 1
41, -2, 82, 0, 42, 14, 41, 41, 0, 1
55, 0, 82, 0, -12, -7, 26, 95, 68, 4
39, 0, 100, 0, 38, 0, 61, 62, 0, 1
49, 1, 84, 0, 46, -7, 36, 38, 2, 1
45, 0, 81, 0, 46, 9, 35, 34, 0, 1
56, 2, 98, -7, 46, 0, 42, 51, 10, 4
46, 0, 85, 1, 44, -21, 39, 41, 2, 1
54, 0, 78, -5, 54, 0, 24, 24, 0, 1
37, 0, 79, 0, 28, -24, 42, 50, 8, 1
37, 0, 80, 0, 30, -2, 43, 49, 6, 1
46, 0, 79, 0, 46, 14, 33, 32, 0, 1
42, 3, 88, 0, 42, 0, 46, 46, 0, 1
37, 0, 79, 4, 36, -6, 42, 43, 2, 1
55, 0, 83, 4, 54, 0, 29, 29, 0, 1
37, 0, 95, 0, 10, 12, 58, 84, 26, 1
57, 0, 88, -4, 56, 0, 31, 31, 0, 1
44, 3, 86, -2, 42, -11, 42, 44, 2, 1
50, 0, 80, 0, 50, 0, 30, 31, 2, 1
81, -1, 84, 0, -18, 0, 4, 103, 98, 5
53, -1, 83, 0, 52, -21, 30, 32, 2, 1
48, 3, 86, 0, 46, 0, 38, 39, 2, 1
56, 1, 81, 0, 56, 27, 25, 24, 0, 1
55, 0, 96, 0, 50, 14, 41, 47, 6, 4
41, 1, 84, -1, 42, 1, 43, 43, 0, 1
51, 0, 80, 0, 50, -8, 29, 31, 2, 1
49, 0, 88, 0, 46, -5, 39, 41, 2, 1
56, 0, 77, 0, -2, 4, 21, 79, 58, 4
55, 0, 77, 0, 16, 31, 22, 62, 40, 4
56, 0, 97, 5, 52, 0, 41, 46, 4, 4
51, 1, 81, 0, 52, 1, 29, 29, 0, 1
45, 2, 74, 0, 44, 0, 29, 30, 2, 1
41, -2, 76, -1, 42, 0, 35, 35, 0, 1
37, -4, 90, -1, 6, -35, 53, 85, 32, 1
38, 2, 77, 0, 38, 11, 40, 39, 0, 1
37, 1, 94, 0, 8, -5, 57, 86, 30, 1
46, 0, 79, 2, 46, 10, 34, 33, 0, 1
44, 3, 77, 0, 42, -29, 33, 35, 2, 1
37, -4, 76, 0, 20, 0, 39, 55, 16, 1
37, 0, 78, 0, 16, 6, 41, 63, 22, 1
37, 0, 78, 0, 10, 15, 41, 68, 26, 1
44, 0, 82, 0, 44, 20, 38, 38, 0, 1
41, -1, 83, 0, 42, 0, 42, 42, 0, 1
56, 0, 97, 0, 46, 13, 41, 50, 10, 4
56, 0, 96, 0, 50, -15, 40, 47, 6, 4
37, 0, 79, 0, 8, -12, 43, 72, 28, 1
37, 0, 93, 0, 16, 1, 55, 77, 22, 1
52, 0, 88, -3, 52, -1, 35, 36, 0, 1
55, 0, 78, 0, 6, 16, 23, 73, 50, 4
41, 1, 79, 0, 42, 5, 38, 37, 0, 1
45, 0, 90, 0, 44, -6, 44, 46, 2, 1
46, 3, 79, 0, 46, 7, 33, 32, 0, 1
55, 0, 77, 0, 12, -4, 22, 65, 42, 4
45, 0, 77, 0, 44, -17, 31, 33, 2, 1
37, 2, 90, -3, 6, 0, 53, 85, 32, 1
55, 0, 96, 0, 42, 7, 41, 55, 14, 4
43, 0, 77, 0, 42, -5, 34, 35, 2, 1
76, 4, 81, 0, -42, -16, 4, 125, 120, 5
37, 0, 80, 0, 26, 6, 43, 54, 12, 1
83, -4, 88, 0, 6, 0, 5, 83, 78, 5
48, -2, 81, 0, 46, -1, 33, 35, 2, 1
55, -1, 79, 0, -4, 0, 24, 85, 60, 4
41, -2, 86, 0, 42, 11, 46, 45, 0, 1
46, 2, 102, 0, 46, 0, 56, 56, 0, 1
37, 0, 77, 0, 28, 86, 40, 48, 8, 1
41, -4, 82, 3, 42, 0, 41, 41, 0, 1
46, 0, 76, 8, 46, 0, 30, 30, 0, 1
48, 0, 83, 0, 46, 0, 35, 36, 2, 1
79, -5, 83, -2, -32, 1092, 4, 117, 112, 5
41, 0, 78, 0, 38, -13, 37, 39, 2, 1
53, 0, 104, 0, 54, 1, 51, 49, 0, 1
37, -1, 94, 0, 34, 0, 57, 61, 4, 1
49, 2, 83, 0, 46, -6, 34, 37, 2, 1
44, 1, 93, 0, 44, 3, 50, 50, 0, 1
41, 0, 87, 2, 42, 13, 46, 46, 0, 1
38, 4, 82, 0, 38, 0, 44, 43, 0, 1
71, -12, 76, -9, -40, 4, 5, 117, 112, 5
51, 0, 78, 0, 50, -12, 27, 29, 2, 1
37, 0, 76, 0, 20, -5, 39, 55, 16, 1
43, 0, 84, 0, 44, 12, 41, 41, 0, 1
44, 2, 78, 0, 42, -13, 34, 37, 2, 1
55, 0, 82, -2, -32, -10, 26, 115, 90, 4
38, 1, 102, 0, 36, -13, 64, 66, 2, 1
44, 0, 77, 0, 42, -23, 33, 35, 2, 1
47, 0, 86, 3, 46, 0, 39, 40, 0, 1
37, 0, 78, 0, 12, -16, 42, 65, 24, 1
41, 0, 79, 0, 38, -13, 38, 40, 2, 1
37, 0, 77, 4, 28, 0, 41, 49, 8, 1
55, 0, 84, 0, 56, 31, 29, 28, 0, 1
37, 3, 79, 0, 28, 0, 41, 50, 8, 1
51, 1, 76, -7, 50, 0, 25, 27, 2, 1
78, 0, 83, 1, -40, 10, 4, 124, 120, 5
56, 0, 95, 0, 50, -22, 40, 46, 6, 4
55, 0, 97, 0, 46, -20, 42, 51, 8, 4
49, 0, 78, 0, 46, -1, 29, 32, 2, 1
49, 0, 77, 0, 50, 15, 28, 28, 0, 1
51, 0, 109, 7, 52, 0, 58, 58, 0, 1
105, -1, 106, -2, 70, 0, 1, 36, 34, 5
79, 0, 84, 7, -6, 205, 5, 92, 88, 5
44, -249, 88, 0, 44, 0, 44, 44, 0, 1
37, 0, 80, 7, 20, 0, 43, 59, 16, 1
55, 0, 92, 0, -6, -11, 36, 99, 64, 4
49, 0, 88, -3, 46, -9, 39, 41, 2, 1
37, 0, 78, 0, -6, 0, 42, 86, 44, 1
76, 0, 81, 0, -40, 16, 5, 123, 118, 5
37, 0, 100, 0, 36, 1, 64, 64, 0, 1
49, 0, 106, -4, 50, 21, 57, 57, 0, 1
46, 2, 88, 7, 46, 0, 41, 41, 0, 1
37, 0, 81, 0, 26, -6, 45, 55, 10, 1
37, 0, 76, 0, 24, 26, 40, 53, 14, 1
48, -1, 82, 0, 46, 0, 34, 35, 2, 1
55, -3, 97, 0, 50, 0, 42, 48, 6, 4
37, 0, 104, 4, 28, 0, 66, 75, 8, 1
37, 0, 77, 0, 2, 16, 40, 74, 34, 1
55, 0, 77, 0, 28, 15, 22, 49, 26, 4
53, 1, 86, -1, 54, 15, 33, 32, 0, 1
49, 0, 86, -1, 50, 16, 38, 37, 0, 1
38, 0, 76, 0, 36, -26, 38, 40, 2, 1
37, 0, 83, 0, 34, 18, 46, 49, 2, 1
55, 0, 77, 0, -10, -6, 21, 87, 66, 4
56, 0, 82, 0, 54, -13, 26, 28, 2, 1
55, 0, 77, 0, 20, -26, 22, 57, 34, 4
45, 4, 79, 0, 44, 0, 33, 35, 2, 1
37, 0, 80, 2, 12, -10, 43, 67, 24, 1
37, 0, 83, 0, 30, -12, 46, 52, 6, 1
53, 0, 82, 0, 52, -8, 29, 30, 2, 1
37, 0, 93, 0, 10, -7, 56, 83, 26, 1
43, -4, 89, 0, 42, -21, 46, 48, 2, 1
39, 0, 83, -7, 38, 0, 44, 44, 0, 1
56, 0, 95, 0, 52, 13, 40, 44, 4, 4
37, 0, 81, 0, 28, -12, 44, 52, 8, 1
56, 5, 97, 2, 50, 0, 41, 48, 6, 4
49, 0, 95, -5, 46, -19, 46, 48, 2, 1
37, 0, 77, -1, -20, 8, 41, 98, 58, 1
56, 0, 96, 0, 56, 15, 40, 39, 0, 1
55, -1, 97, -2, 42, -4, 42, 56, 14, 4
53, -5, 81, 0, 52, -24, 28, 29, 2, 1
43, 0, 81, -4, 42, -1, 37, 39, 2, 1
49, -5, 77, 0, 50, 0, 28, 28, 0, 1
