@relation shuttle
@attribute A1 integer[27,126]
@attribute A2 integer[-4821,5075]
@attribute A3 integer[21,149]
@attribute A4 integer[-3939,3830]
@attribute A5 integer[-188,436]
@attribute A6 integer[-26739,15164]
@attribute A7 integer[-48,105]
@attribute A8 integer[-353,270]
@attribute A9 integer[-356,266]
@attribute Class {1, 2, 3, 4, 5, 6, 7}
@inputs A1, A2, A3, A4, A5, A6, A7, A8, A9
@outputs Class
@data
37, 0, 76, -2, 26, 1, 39, 50, 12, 1
62, 0, 109, 0, 62, 23, 48, 47, 0, 1
55, 0, 87, -1, 56, 18, 32, 30, 0, 1
57, 0, 88, -1, 56, 0, 31, 31, 0, 1
37, 0, 76, 0, 30, -23, 40, 45, 6, 1
41, -1, 100, 0, 42, 0, 59, 59, 0, 1
37, 0, 93, -7, 12, 0, 55, 80, 24, 1
37, 0, 79, 0, 10, 224, 42, 69, 26, 1
37, 0, 77, 0, 26, -7, 41, 52, 10, 1
44, 1, 86, 0, 44, 4, 43, 42, 0, 1
50, -1, 86, 0, 50, -1, 36, 37, 0, 1
45, -1, 78, -6, 46, 14, 33, 32, 0, 1
42, 5, 84, 1, 42, 0, 42, 43, 0, 1
37, 0, 77, 0, 0, -10, 40, 77, 36, 1
51, 0, 83, 0, 52, 9, 32, 32, 0, 1
42, 4, 86, 0, 42, 0, 43, 44, 2, 1
76, 2, 81, 1, -40, 11, 5, 122, 118, 5
37, 0, 76, -1, 30, 0, 39, 45, 6, 1
37, 0, 98, 0, 30, -13, 61, 67, 6, 1
49, 3, 102, 0, 50, 2, 53, 53, 0, 1
37, 0, 83, 1, -2, 0, 46, 85, 40, 1
37, 0, 83, 0, 16, -24, 47, 68, 22, 1
81, 0, 84, 0, -22, -13, 4, 108, 104, 5
41, 0, 80, 2, 42, 0, 39, 39, 0, 1
47, 3, 86, 2, 46, 0, 40, 40, 0, 1
64, 1, 113, 3, 62, 0, 49, 51, 2, 1
56, 5, 96, 0, 50, 1, 40, 47, 8, 4
41, -5, 108, 0, 42, 0, 67, 67, 0, 1
54, 0, 88, -2, 54, 0, 34, 33, 0, 1
39, 1, 86, 7, 38, 0, 46, 47, 0, 1
49, 0, 82, 0, 50, 5, 33, 33, 0, 1
53, 0, 88, 3, 52, -10, 35, 36, 2, 1
56, 0, 76, 0, -2, 3, 20, 79, 58, 4
46, 1, 77, 0, 46, 6, 32, 31, 0, 1
41, 0, 84, 0, 38, -28, 43, 45, 2, 1
43, -1, 87, 0, 42, -15, 44, 46, 2, 1
49, 0, 88, 0, 50, 2, 39, 39, 0, 1
56, 0, 97, 0, 44, -14, 41, 53, 12, 4
38, 1, 77, 0, 38, 12, 39, 38, 0, 1
37, 0, 100, 0, 34, -11, 64, 67, 4, 1
44, 0, 89, 0, 44, 17, 45, 45, 0, 1
38, 2, 79, 0, 38, 8, 41, 40, 0, 1
37, 0, 78, 0, 0, -17, 41, 78, 36, 1
41, 0, 76, -7, 42, 11, 34, 34, 0, 1
53, -1, 86, 0, 54, 17, 33, 32, 0, 1
55, 0, 96, 3, 44, 26, 41, 52, 12, 4
42, 1, 79, 0, 42, 0, 37, 38, 0, 1
38, 0, 79, -1, 38, 4, 41, 40, 0, 1
37, 0, 76, 0, 20, 18, 40, 55, 16, 1
37, 0, 77, 0, 36, -11, 40, 41, 2, 1
58, 0, 86, 2, 56, 0, 28, 30, 2, 1
54, -1, 81, 0, 54, 0, 27, 27, 0, 1
44, 0, 81, -2, 44, 3, 38, 37, 0, 1
55, 0, 76, 0, -18, -4, 21, 94, 74, 4
56, 0, 86, 0, 54, -7, 30, 32, 2, 1
37, 2, 109, 16, 26, 0, 71, 83, 12, 1
37, -1, 106, -9, 28, 0, 69, 78, 8, 1
55, 0, 84, 4, 54, 0, 29, 30, 0, 1
41, 0, 88, 0, 42, 1, 47, 47, 0, 1
37, 0, 76, 0, 34, 27, 39, 42, 4, 1
37, 0, 76, 0, 36, 0, 40, 40, 0, 1
37, 0, 81, 4, 24, 0, 44, 58, 14, 1
45, 0, 87, 5, 44, -14, 42, 43, 2, 1
37, 0, 94, 0, 10, 18, 57, 84, 28, 1
41, 0, 88, -1, 38, -7, 48, 50, 2, 1
43, 0, 88, 0, 42, -8, 45, 47, 2, 1
49, 0, 95, -3, 46, -24, 46, 48, 2, 1
102, 0, 102, -2, 70, -1, 1, 33, 32, 5
43, 0, 78, -1, 42, -1, 35, 37, 2, 1
37, 0, 76, -4, 34, 14, 39, 42, 2, 1
37, 0, 94, 0, 8, -17, 57, 86, 30, 1
42, 0, 77, 2, 42, 0, 34, 35, 2, 1
83, -3, 87, 0, -4, 0, 4, 92, 88, 5
38, 0, 76, -1, 38, 8, 38, 37, 0, 1
37, 0, 79, 6, 10, 0, 42, 69, 26, 1
55, 0, 83, 1, -24, 4, 27, 108, 82, 4
49, -2, 107, 0, 46, -24, 58, 60, 2, 1
44, 3, 85, 0, 44, 3, 41, 41, 0, 1
41, 2, 85, 5, 42, 12, 44, 44, 0, 1
37, -1, 76, 0, 38, 11, 38, 37, 0, 1
51, 3, 79, 0, 50, -22, 27, 30, 2, 1
58, 3, 84, 0, 56, 0, 26, 27, 0, 1
55, -1, 81, 0, -4, 0, 25, 86, 60, 4
105, 4, 106, 4, 70, 0, 1, 36, 36, 5
44, 0, 81, 1, 44, 7, 37, 37, 0, 1
55, 0, 98, 0, 50, -12, 42, 49, 6, 4
44, 0, 86, 0, 44, 8, 43, 42, 0, 1
56, 0, 86, 0, 56, 2, 30, 29, 0, 1
37, 0, 78, 0, 16, 9, 42, 63, 22, 1
37, 0, 74, 0, 34, 25, 37, 41, 4, 1
53, 0, 108, 0, 52, -5, 55, 56, 2, 1
37, 0, 75, 0, 26, 4, 38, 49, 12, 1
44, 0, 84, 1, 44, 0, 40, 41, 0, 1
39, -1, 108, -3, 38, -5, 68, 69, 0, 1
56, 0, 77, 0, -6, 10, 21, 85, 64, 4
41, -4, 82, 0, 38, -14, 41, 43, 2, 1
37, 0, 77, 7, 16, 7, 40, 61, 22, 1
40, -3, 81, 2, 38, 0, 41, 42, 2, 1
40, -4, 84, 0, 38, 0, 44, 46, 2, 1
44, -2, 81, 0, 44, 0, 38, 37, 0, 1
39, 0, 77, -2, 38, -3, 38, 38, 0, 1
44, 5, 82, 0, 44, 0, 38, 38, 0, 1
49, 1, 77, 0, 50, 3, 28, 28, 0, 1
53, 0, 78, 0, 54, 10, 25, 24, 0, 1
44, 1, 76, 8, 44, 0, 31, 32, 0, 1
39, -5, 76, -1, -2, 0, 37, 79, 42, 1
37, 0, 108, 0, 34, -23, 71, 75, 4, 1
41, -4, 86, 0, 42, 15, 46, 45, 0, 1
41, -2, 100, 0, 42, 8, 59, 59, 0, 1
56, 0, 77, 0, 20, -1, 22, 57, 36, 4
38, 0, 82, 0, 38, 11, 44, 43, 0, 1
37, -1, 81, 0, 38, 4, 43, 42, 0, 1
42, 0, 77, -2, 42, 0, 34, 35, 2, 1
49, 3, 77, 0, 46, -11, 28, 30, 2, 1
58, 2, 97, 0, 56, 0, 39, 40, 2, 1
44, -2, 86, 0, 44, 0, 42, 42, 0, 1
48, -1, 81, 0, 46, -1, 33, 35, 2, 1
80, -4, 84, 0, -36, 0, 5, 121, 116, 5
40, 0, 77, -4, 38, 0, 37, 38, 2, 1
37, 0, 80, 0, 34, 28, 43, 46, 4, 1
81, 4, 84, 0, -14, 4, 3, 100, 96, 5
37, 0, 77, 0, -20, 7, 41, 98, 58, 1
47, 3, 88, 0, 46, 0, 42, 42, 0, 1
45, -3, 81, 0, 44, 0, 36, 37, 2, 1
41, 0, 85, 0, 38, -4, 44, 46, 2, 1
56, 0, 77, 0, 18, 12, 22, 59, 38, 4
55, 0, 95, 6, 36, 0, 40, 59, 20, 4
102, -4, 104, 0, 70, -11, 2, 34, 32, 5
45, 0, 100, 0, 46, 27, 54, 53, 0, 1
52, 5, 86, 0, 52, 0, 33, 34, 0, 1
66, 2, 113, 0, 68, 14, 46, 45, 0, 1
37, 0, 76, -3, 28, -12, 39, 47, 8, 1
50, 0, 88, 6, 50, 0, 38, 39, 0, 1
46, 0, 81, 0, 46, 0, 34, 34, 0, 1
46, 0, 82, 1, 46, 1, 36, 35, 0, 1
55, 0, 77, 4, 30, 21, 22, 46, 24, 4
37, 0, 76, 0, 26, -20, 40, 50, 10, 1
46, 0, 86, 0, 46, 11, 41, 40, 0, 1
46, 0, 76, 0, 46, 1, 30, 30, 0, 1
50, 3, 88, 5, 50, 0, 37, 39, 2, 1
44, 0, 76, 2, 44, 0, 31, 32, 0, 1
37, 0, 77, 0, 20, -6, 40, 56, 16, 1
51, -1, 78, 0, 52, 0, 27, 26, 0, 1
55, 1, 72, -7, 0, 1, 17, 72, 56, 4
47, -1, 87, 2, 46, 0, 40, 41, 0, 1
45, 0, 86, 0, 46, 31, 40, 39, 0, 1
55, 0, 82, 5, -12, 12, 26, 95, 68, 4
41, -1, 80, 0, 38, -12, 39, 41, 2, 1
37, 0, 104, 0, 18, 21, 67, 86, 18, 1
37, 1, 79, 0, 36, -6, 41, 43, 2, 1
53, 0, 88, 0, 54, 21, 35, 33, 0, 1
56, 0, 79, -1, 6, -18, 24, 74, 50, 4
56, 0, 83, 0, 54, -19, 27, 28, 2, 1
49, 4, 79, 0, 46, -3, 30, 32, 2, 1
50, 0, 85, 0, 50, 0, 35, 36, 0, 1
55, 0, 93, 0, 10, -28, 37, 82, 46, 4
37, 0, 75, 0, 28, 22, 38, 46, 8, 1
55, 0, 95, 0, 38, -25, 40, 57, 16, 4
82, -1, 86, 1, -2, 4, 4, 88, 84, 5
37, 0, 76, -3, 38, 18, 39, 37, 0, 1
37, 0, 92, 0, 20, 10, 55, 71, 16, 1
37, 0, 76, 0, 16, -7, 39, 61, 22, 1
55, 0, 96, 0, 46, -11, 41, 50, 8, 4
78, 0, 83, 4, -42, 0, 4, 126, 122, 5
104, 1, 106, 1, 72, 6, 1, 33, 32, 5
37, 0, 77, 4, -18, 0, 41, 96, 54, 1
45, 0, 80, 0, 46, 16, 35, 34, 0, 1
37, 0, 77, 1, 36, 25, 40, 41, 0, 1
56, -1, 96, -2, 52, -2, 40, 44, 4, 4
55, 0, 86, 0, 54, -10, 31, 32, 2, 1
38, 0, 92, 0, 24, 11, 54, 69, 14, 1
39, 0, 76, -2, 38, 0, 36, 37, 0, 1
106, 0, 108, -3, 70, -4, 1, 38, 36, 5
43, 1, 82, 5, 42, 0, 39, 41, 2, 1
50, -1, 86, 6, 50, 0, 36, 37, 0, 1
81, 0, 84, 4, -14, 0, 4, 100, 96, 5
42, 36, 77, 0, -22, 0, 36, 101, 64, 2
37, 0, 76, 0, 30, -13, 40, 45, 6, 1
56, 5, 97, 0, 46, 0, 41, 51, 10, 4
37, 0, 81, 0, 26, 27, 44, 55, 10, 1
49, -6, 83, 0, 50, 0, 34, 34, 0, 1
37, -2, 97, 0, 34, -1, 61, 64, 2, 1
38, 1, 80, 0, 38, 3, 42, 41, 0, 1
51, 0, 88, 0, 52, 23, 37, 37, 0, 1
46, 0, 76, 1, 46, 2, 30, 30, 0, 1
41, 0, 87, -4, 38, -5, 46, 48, 2, 1
37, 0, 80, 0, 16, -30, 43, 65, 22, 1
46, 0, 85, -6, 46, 4, 39, 39, 0, 1
41, 0, 84, 0, 42, 7, 43, 43, 0, 1
106, 5, 108, 0, 70, 0, 1, 38, 36, 5
55, 5, 82, 0, 54, 0, 27, 28, 0, 1
37, 0, 81, 0, 30, 5, 45, 50, 6, 1
37, -3, 83, 0, 36, 0, 46, 47, 0, 1
39, -1, 79, -3, 38, 0, 40, 41, 0, 1
43, 1, 78, 0, 42, 0, 35, 37, 2, 1
37, 0, 80, 0, 12, 1, 43, 67, 24, 1
56, -4, 96, 0, 56, 0, 40, 39, 0, 1
37, 0, 74, 0, 34, 12, 37, 41, 4, 1
37, 0, 76, 0, 26, 8, 39, 50, 12, 1
41, -1, 76, 0, 42, 16, 35, 35, 0, 1
37, 0, 81, -1, 28, -2, 44, 52, 8, 1
41, 0, 83, 0, 38, -4, 42, 44, 2, 1
53, 0, 80, 0, 52, -14, 27, 28, 2, 1
56, 0, 78, -2, 16, 0, 22, 63, 40, 4
47, 0, 76, 4, 46, 0, 28, 29, 0, 1
42, 0, 76, -2, 42, -3, 34, 35, 0, 1
40, -3, 76, -2, 38, 0, 36, 37, 2, 1
51, 0, 86, 0, 50, -24, 35, 37, 2, 1
46, 0, 85, 3, 46, 6, 39, 39, 0, 1
51, 2, 87, 0, 52, 10, 36, 35, 0, 1
53, 1, 81, 0, 54, 3, 27, 26, 0, 1
81, 1, 84, 0, -14, 1, 3, 100, 96, 5
56, 0, 76, -6, -2, 28, 20, 79, 58, 4
37, 0, 82, 0, 26, 8, 45, 56, 12, 1
45, 0, 87, 0, 44, 0, 42, 43, 2, 1
85, 0, 88, 0, 2, 30, 3, 86, 82, 5
45, 0, 83, 0, 46, 9, 37, 36, 0, 1
45, -2, 109, 0, 44, 0, 65, 66, 0, 1
44, 0, 75, -1, 44, 9, 31, 31, 0, 1
43, -1, 79, 8, 42, 0, 37, 38, 2, 1
37, 0, 77, -2, 34, -3, 40, 43, 4, 1
55, 0, 77, 0, 44, 16, 22, 34, 12, 4
51, -4, 84, 0, 50, -4, 34, 35, 2, 1
79, -1, 83, -2, -40, 2, 4, 124, 120, 5
56, 0, 95, 0, 44, -1, 40, 51, 12, 4
84, -1, 88, -3, 6, -9, 4, 83, 78, 5
38, 2, 76, 0, 36, -27, 38, 40, 2, 1
56, 2, 81, 0, 56, 2, 24, 24, 0, 1
37, -1, 76, -5, 28, -11, 39, 47, 8, 1
37, 0, 79, 0, 12, 7, 43, 66, 24, 1
46, 0, 82, 1, 46, 2, 36, 35, 0, 1
44, -3, 82, 0, 44, 5, 38, 38, 0, 1
37, 0, 105, 5, 34, 14, 68, 71, 4, 1
55, 0, 96, 0, 42, 28, 41, 55, 14, 4
106, 0, 108, 5, 70, 0, 2, 38, 36, 5
53, 0, 81, 0, 54, 25, 28, 27, 0, 1
51, -1, 77, 0, 50, -8, 27, 28, 2, 1
55, 0, 82, 2, 54, 1, 26, 28, 2, 1
49, 0, 88, 0, 46, -20, 39, 41, 2, 1
43, 0, 87, 0, 44, 28, 44, 43, 0, 1
42, 0, 77, 8, 42, 0, 36, 36, 0, 1
37, 0, 90, 0, 28, 0, 53, 62, 8, 1
53, 0, 86, 0, 52, -30, 32, 34, 2, 1
46, 0, 80, -6, 46, 4, 34, 34, 0, 1
52, -1, 88, 4, 52, 0, 36, 37, 0, 1
37, 0, 77, 0, -18, -10, 40, 95, 54, 1
46, 0, 87, 0, 44, -30, 41, 43, 2, 1
37, -3, 82, -4, 34, 0, 45, 48, 4, 1
44, 1, 86, 0, 44, 14, 42, 42, 0, 1
37, 0, 96, 0, 38, 22, 59, 57, 0, 1
56, 2, 89, 0, 56, 26, 33, 32, 0, 1
45, 0, 86, 0, 44, -5, 41, 42, 2, 1
55, -1, 82, 1, 54, 0, 27, 28, 0, 1
56, 0, 76, 0, -14, 5, 20, 92, 72, 4
37, 0, 79, -5, 28, 16, 42, 50, 8, 1
54, 0, 78, 2, 54, 0, 24, 24, 0, 1
55, 0, 93, -1, 50, -1, 37, 44, 6, 4
37, 0, 93, 0, 28, 5, 55, 64, 8, 1
81, 0, 85, -4, -22, 0, 4, 108, 104, 5
101, 0, 102, 0, 70, -23, 1, 32, 32, 5
37, 0, 75, -2, 24, -4, 38, 52, 14, 1
44, -3, 86, -7, 44, 0, 43, 42, 0, 1
37, 0, 108, 5, 36, 0, 71, 72, 0, 1
49, 0, 88, 0, 50, 4, 39, 39, 0, 1
45, 2, 79, 0, 46, 29, 33, 32, 0, 1
56, -2, 77, -7, 24, -15, 22, 54, 32, 4
39, 0, 79, 3, 38, 0, 40, 41, 0, 1
43, 0, 75, 0, 44, 24, 32, 31, 0, 1
76, 0, 81, 0, -42, -18, 5, 125, 120, 5
56, 0, 81, 0, -14, 11, 25, 97, 72, 4
49, -3, 86, 0, 46, -27, 38, 40, 2, 1
45, 0, 83, -2, 44, -24, 37, 39, 2, 1
81, 5, 84, 0, -24, 0, 4, 110, 106, 5
42, 4, 75, 0, 42, 0, 32, 34, 2, 1
46, 0, 84, 1, 46, 2, 38, 37, 0, 1
55, 0, 98, 0, 46, -1, 42, 51, 8, 4
55, -1, 80, 0, 54, 0, 25, 26, 0, 1
49, 0, 83, 0, 50, 26, 34, 34, 0, 1
37, 0, 77, 0, 34, 9, 40, 43, 4, 1
53, 1, 86, 0, 52, -19, 33, 35, 2, 1
56, 0, 78, 0, 16, 0, 22, 63, 40, 4
55, 0, 79, 0, 18, 13, 23, 61, 38, 4
56, 0, 95, 0, 46, -3, 40, 49, 10, 4
48, -1, 83, 0, 46, -1, 34, 36, 2, 1
37, 0, 79, -1, 34, 0, 41, 45, 4, 1
39, 0, 80, 8, 38, 0, 41, 41, 0, 1
51, 0, 86, 0, 52, 30, 36, 35, 0, 1
55, 6, 95, 0, 50, 0, 41, 46, 6, 4
55, 0, 86, 0, 54, -2, 30, 32, 2, 1
55, 0, 92, 0, 30, -19, 37, 61, 24, 4
56, 0, 79, 0, 12, 3, 23, 66, 42, 4
55, 0, 83, 0, -24, 11, 27, 108, 82, 4
51, 3, 80, 0, 52, 20, 29, 28, 0, 1
51, 0, 86, 0, 50, -21, 35, 37, 2, 1
64, 3, 112, 0, 62, 0, 48, 50, 2, 1
37, 0, 78, 0, 2, -13, 41, 75, 34, 1
46, 0, 86, 0, 46, 12, 40, 39, 0, 1
41, 0, 81, 2, 38, -30, 39, 42, 2, 1
49, 0, 88, 1, 50, 15, 40, 39, 0, 1
37, 0, 84, 0, 24, -18, 47, 61, 14, 1
55, 0, 91, -2, -4, 1, 35, 96, 60, 4
37, 0, 80, 0, 36, -13, 43, 44, 2, 1
37, 0, 105, 6, 34, 11, 68, 71, 4, 1
41, 0, 81, 0, 42, 6, 40, 39, 0, 1
56, 0, 93, -6, 50, 0, 37, 44, 6, 4
56, 0, 78, 0, 24, -13, 22, 55, 32, 4
55, 0, 98, 0, 50, -6, 42, 49, 6, 4
55, -3, 98, 0, 46, 10, 42, 51, 8, 4
37, 0, 78, 2, 34, 30, 41, 45, 4, 1
42, 0, 78, 1, 42, 0, 36, 37, 2, 1
49, 0, 95, -5, 46, -22, 46, 48, 2, 1
44, 0, 89, 0, 44, 16, 45, 45, 0, 1
39, -2, 79, 0, 38, 0, 40, 41, 0, 1
37, 0, 83, 0, 16, -30, 47, 68, 22, 1
46, 0, 76, 0, 46, 16, 30, 30, 0, 1
39, -5, 110, 0, 38, 0, 71, 71, 0, 1
37, 0, 95, 1, 10, 0, 58, 85, 28, 1
49, 0, 95, 1, 50, 16, 47, 46, 0, 1
37, 0, 76, 0, 36, 5, 39, 40, 2, 1
37, 0, 76, 0, 34, -6, 39, 43, 4, 1
37, 0, 103, 0, 20, 11, 66, 82, 16, 1
45, 0, 83, 0, 44, 0, 38, 39, 0, 1
55, 0, 77, 0, -10, -4, 21, 87, 66, 4
45, 1, 77, 0, 44, -3, 32, 34, 2, 1
53, 0, 86, 0, 54, 7, 32, 32, 0, 1
37, 0, 84, 0, 26, 9, 47, 58, 10, 1
49, 0, 77, 0, 46, -6, 29, 31, 2, 1
45, 0, 86, 0, 46, 20, 41, 40, 0, 1
83, 5, 86, 0, -2, 0, 3, 88, 86, 5
45, 0, 82, -2, 44, 0, 37, 38, 2, 1
44, -5, 77, 0, 44, 6, 33, 33, 0, 1
102, -4, 104, 0, 70, 0, 1, 34, 32, 5
37, 0, 83, 0, 16, 16, 46, 67, 22, 1
51, 0, 86, 0, 52, 25, 35, 34, 0, 1
45, 0, 83, -4, 44, 0, 37, 39, 2, 1
56, 1, 99, 0, 46, 0, 42, 52, 10, 4
71, 3, 76, 8, -42, -11, 4, 119, 116, 5
46, 1, 90, 0, 46, 4, 44, 43, 0, 1
53, 0, 85, 0, 52, -22, 32, 33, 2, 1
43, 0, 75, 0, 42, -2, 32, 34, 2, 1
37, 0, 77, 0, 34, 6, 40, 43, 2, 1
51, 2, 102, 0, 52, 4, 51, 50, 0, 1
55, -5, 81, 0, 54, 0, 26, 26, 0, 1
45, -4, 83, 0, 46, 11, 37, 36, 0, 1
41, 3, 81, 1, 38, 0, 41, 43, 2, 1
54, -5, 80, 0, 54, 0, 26, 26, 0, 1
38, 0, 76, 0, 36, -25, 38, 40, 2, 1
42, -3, 97, -2, 42, 0, 55, 55, 0, 1
44, 0, 79, 0, 44, 9, 36, 35, 0, 1
37, 0, 76, 0, 24, -21, 40, 53, 14, 1
57, 0, 83, 0, 56, 0, 26, 26, 0, 1
56, 0, 77, 0, 16, 0, 22, 62, 40, 4
48, 5, 79, 0, 46, 0, 31, 33, 2, 1
44, 0, 88, 8, 44, 2, 44, 44, 0, 1
37, 0, 77, 0, 24, -13, 40, 54, 14, 1
37, 0, 80, 1, 36, -9, 43, 44, 2, 1
56, 4, 99, 4, 42, -1, 43, 57, 14, 4
46, 0, 83, -6, 46, 0, 37, 37, 0, 1
81, 0, 84, 0, -18, -10, 3, 103, 100, 5
38, 0, 94, 0, 36, 22, 56, 58, 2, 1
45, 0, 76, -4, 44, 0, 31, 32, 2, 1
37, 0, 81, 0, 12, -16, 44, 68, 24, 1
56, 0, 96, 0, 42, -30, 40, 55, 14, 4
57, 1, 83, 0, 56, 0, 26, 26, 0, 1
47, 0, 76, 6, 46, 0, 30, 30, 0, 1
45, 1, 86, 0, 44, -5, 41, 42, 2, 1
48, 0, 82, -1, 46, -3, 34, 35, 2, 1
51, 0, 77, 0, 50, -11, 27, 28, 2, 1
39, -3, 84, 0, 38, 0, 45, 46, 0, 1
82, -1, 86, 0, -12, 0, 4, 99, 94, 5
49, 1, 85, 0, 50, 1, 36, 36, 0, 1
37, 0, 80, 1, 34, 0, 43, 46, 4, 1
55, 0, 77, -4, -10, 0, 21, 87, 66, 4
39, -1, 79, -4, 38, -6, 40, 40, 0, 1
55, 0, 92, 0, 28, -6, 36, 63, 28, 4
56, 0, 96, -2, 38, 0, 40, 57, 18, 4
78, 0, 83, 6, -42, 0, 4, 126, 122, 5
37, -2, 75, 0, 20, 31, 38, 54, 16, 1
46, 3, 79, 0, 44, -21, 33, 35, 2, 1
55, 0, 95, -1, 54, 12, 40, 41, 2, 1
37, 0, 83, 1, 26, 0, 46, 57, 12, 1
39, 0, 86, 3, 38, 0, 47, 48, 0, 1
37, 0, 76, 0, 24, 13, 39, 52, 14, 1
56, 0, 81, 0, -6, -4, 25, 88, 64, 4
42, 4, 81, -2, 42, -4, 40, 40, 0, 1
37, 0, 78, 0, 10, 31, 41, 68, 26, 1
53, 0, 86, 0, 52, -24, 33, 35, 2, 1
41, 3, 79, 0, 42, 22, 38, 37, 0, 1
55, 0, 77, 0, 18, 27, 22, 59, 38, 4
51, 4, 91, 0, 52, 12, 40, 39, 0, 1
39, 4, 76, 2, 38, 0, 37, 37, 0, 1
41, 4, 77, 0, 42, 13, 36, 36, 0, 1
56, 0, 79, 0, 10, 11, 23, 68, 46, 4
45, 0, 109, 0, 44, -12, 64, 66, 2, 1
41, 4, 84, 0, 42, 15, 43, 43, 0, 1
53, 3, 83, 0, 52, -9, 30, 31, 2, 1
52, 0, 86, -4, 52, 0, 35, 35, 0, 1
48, -4, 82, 0, 46, 0, 34, 35, 2, 1
55, -1, 95, 0, 50, 10, 40, 46, 6, 4
50, 0, 84, -4, 50, 0, 34, 35, 0, 1
56, 0, 95, 0, 52, 5, 40, 44, 4, 4
42, 0, 84, 2, 42, 0, 43, 43, 0, 1
46, 0, 84, 0, 46, 10, 39, 38, 0, 1
55, -1, 99, 6, 46, 0, 43, 52, 8, 4
43, 0, 86, -3, 42, 0, 42, 44, 2, 1
55, -1, 78, 0, 16, -3, 23, 63, 40, 4
51, 2, 86, 0, 52, 18, 35, 35, 0, 1
48, -2, 84, 7, 46, 0, 36, 37, 2, 1
37, 5, 106, 0, 18, 0, 68, 88, 20, 1
37, 0, 104, 0, 16, -19, 67, 89, 22, 1
45, 0, 81, 1, 44, -12, 35, 37, 2, 1
85, 0, 88, 0, 6, 11, 3, 83, 80, 5
37, -4184, 106, 40, 34, -10, 69, 72, 4, 7
47, 0, 90, 1, 46, 0, 42, 43, 0, 1
42, 0, 76, 3, 42, 0, 34, 35, 2, 1
51, -2, 86, 0, 50, -10, 36, 37, 2, 1
37, 0, 105, -7, 34, 0, 68, 71, 4, 1
55, 0, 82, 0, -32, -3, 26, 115, 90, 4
53, 2, 83, 0, 54, 23, 30, 28, 0, 1
53, 0, 88, 0, 54, 5, 35, 33, 0, 1
47, -28, 86, 0, 46, 0, 39, 39, 0, 1
37, 0, 79, 0, 26, -17, 42, 53, 12, 1
56, 0, 79, 0, 12, 5, 23, 66, 42, 4
44, 0, 80, 6, 44, 0, 36, 36, 0, 1
50, 0, 85, -4, 50, 0, 36, 36, 0, 1
50, 4, 105, -7, 50, 0, 55, 56, 0, 1
37, -1, 105, 0, 34, 0, 68, 71, 4, 1
46, 0, 88, 0, 44, -25, 42, 44, 2, 1
56, 0, 97, 1, 52, 30, 41, 45, 4, 4
43, 0, 85, -2, 42, 0, 42, 44, 2, 1
37, 0, 86, 0, 38, 26, 48, 47, 0, 1
55, 0, 93, 0, 54, 6, 38, 39, 0, 1
51, 0, 82, -4, 50, -3, 31, 33, 2, 1
37, 0, 98, 8, 34, 0, 61, 64, 2, 1
68, 67, 82, 0, -42, -6, 13, 126, 112, 2
56, 0, 96, -4, 50, -2, 40, 47, 6, 4
49, 0, 87, -7, 46, -8, 38, 41, 2, 1
