@relation shuttle
@attribute A1 integer[27,126]
@attribute A2 integer[-4821,5075]
@attribute A3 integer[21,149]
@attribute A4 integer[-3939,3830]
@attribute A5 integer[-188,436]
@attribute A6 integer[-26739,15164]
@attribute A7 integer[-48,105]
@attribute A8 integer[-353,270]
@attribute A9 integer[-356,266]
@attribute Class {1, 2, 3, 4, 5, 6, 7}
@inputs A1, A2, A3, A4, A5, A6, A7, A8, A9
@outputs Class
@data
56, 4, 95, 0, 50, 31, 40, 46, 6, 4
108, 1, 109, 1, 72, 2, 1, 36, 36, 5
45, 5, 102, 0, 44, 0, 58, 58, 0, 1
55, 0, 78, 0, 2, -2, 23, 75, 52, 4
53, 0, 84, 0, 54, 3, 31, 30, 0, 1
49, 5, 85, 0, 46, -5, 36, 39, 2, 1
81, 0, 84, 0, -22, -16, 4, 108, 104, 5
50, 0, 77, 1, 50, 0, 27, 28, 0, 1
48, 0, 106, 0, 46, -4, 58, 60, 2, 1
37, 0, 76, 2, 26, 10, 39, 50, 12, 1
40, 0, 81, 1, 38, 0, 41, 43, 2, 1
41, 0, 76, -7, 38, 0, 35, 37, 2, 1
43, 0, 95, -6, 42, -2, 52, 54, 2, 1
56, 0, 95, 3, 44, 0, 40, 51, 12, 4
37, 0, 80, 0, 26, 8, 43, 54, 12, 1
47, -1, 75, -1, 46, 0, 28, 28, 0, 1
52, 0, 86, 1, 52, -3, 33, 34, 0, 1
39, 1, 76, 8, 38, 0, 36, 37, 0, 1
46, 0, 102, 0, 46, 4, 57, 56, 0, 1
37, 0, 80, 0, 20, -19, 43, 59, 16, 1
48, -4, 84, 0, 46, -1, 36, 38, 2, 1
42, 2, 79, 0, 42, 0, 36, 37, 2, 1
37, 0, 78, -1, 2, 31, 41, 75, 34, 1
55, 0, 96, 0, 46, -15, 41, 50, 8, 4
40, 1, 106, 0, 38, 0, 66, 67, 2, 1
56, 0, 96, 0, 42, 7, 40, 55, 14, 4
37, 0, 76, -5, 36, 1, 40, 40, 0, 1
46, 0, 82, 0, 46, 2, 36, 35, 0, 1
104, 0, 106, -1, 70, -2, 1, 36, 34, 5
55, 0, 77, 0, -18, -9, 21, 95, 74, 4
40, 0, 80, -2, 38, -4, 40, 41, 2, 1
55, 0, 78, -1, 2, -3, 23, 75, 52, 4
56, 0, 81, -2, -12, -2, 25, 94, 68, 4
37, 0, 77, 0, 26, -17, 41, 52, 10, 1
45, -1, 76, 0, 46, 5, 31, 30, 0, 1
50, 0, 90, 2, 50, 0, 39, 41, 2, 1
51, -3, 79, 0, 52, 23, 28, 27, 0, 1
37, 0, 105, 4, 18, 0, 68, 87, 18, 1
37, -1, 75, -3, 20, 40, 38, 54, 16, 1
53, -3, 88, 0, 54, 0, 34, 33, 0, 1
37, -3, 75, -1, 20, 0, 38, 54, 16, 1
45, -2, 83, -5, 44, -15, 37, 39, 2, 1
55, 0, 92, -3, 38, 18, 37, 53, 16, 4
41, 0, 84, 3, 38, -13, 44, 46, 2, 1
37, 0, 106, -5, 36, -10, 68, 69, 2, 1
43, -3, 85, 0, 42, -19, 42, 44, 2, 1
56, 0, 82, 0, 54, -11, 26, 28, 2, 1
55, 0, 96, 3, 42, 0, 41, 55, 14, 4
43, 0, 86, 6, 44, 23, 43, 42, 0, 1
45, 0, 76, 0, 46, 23, 31, 30, 0, 1
37, 0, 96, 0, 36, -15, 59, 60, 2, 1
56, 0, 92, 0, -2, -3, 36, 95, 58, 4
45, -3, 86, 0, 46, 18, 41, 40, 0, 1
106, 5, 107, -1, 70, -1, 1, 37, 36, 5
40, -3, 77, 0, 38, 0, 38, 39, 2, 1
55, -1, 98, 0, 42, 0, 42, 57, 14, 4
51, 1, 83, 0, 50, 0, 32, 34, 2, 1
56, 0, 82, 7, -14, 0, 26, 97, 72, 4
37, 0, 81, 3, 38, 17, 44, 43, 0, 1
37, 0, 104, 0, 24, -2, 66, 80, 14, 1
37, 0, 79, 0, 26, 2, 42, 53, 12, 1
53, 0, 81, 1, 52, -9, 28, 29, 2, 1
43, 0, 81, 4, 42, -2, 38, 40, 2, 1
55, 0, 86, 0, 54, -5, 31, 32, 2, 1
43, -3, 89, 0, 42, 0, 46, 48, 2, 1
41, -2, 76, 0, 38, -15, 35, 37, 2, 1
37, 0, 92, -1, 12, 0, 55, 79, 24, 1
56, 0, 79, 0, 8, 9, 24, 72, 48, 4
56, 0, 77, 0, 44, -3, 22, 34, 12, 4
37, 0, 90, 104, 6, 0, 53, 85, 32, 1
38, 0, 107, 6, 38, 0, 69, 68, 0, 1
43, 0, 86, 6, 42, -11, 43, 45, 2, 1
41, 0, 79, 4, 38, -3, 39, 41, 2, 1
42, 1, 102, 4, 42, 0, 60, 61, 0, 1
43, 0, 83, 4, 42, 0, 40, 41, 2, 1
53, 0, 108, 0, 54, 12, 55, 54, 0, 1
41, 1, 79, 0, 42, 17, 38, 38, 0, 1
56, 0, 78, 0, 42, -29, 22, 37, 14, 4
37, 0, 76, 5, 20, 0, 39, 55, 16, 1
38, 0, 76, -1, 38, 5, 38, 37, 0, 1
37, 0, 78, 0, 12, -18, 41, 65, 24, 1
53, -1, 81, 0, 52, -15, 28, 30, 2, 1
46, -5, 86, 0, 46, 0, 41, 40, 0, 1
55, 3, 86, 3, 54, 0, 31, 32, 2, 1
79, 0, 83, 0, -42, 2, 4, 127, 122, 5
41, 0, 83, -4, 38, 7, 42, 44, 2, 1
44, -1, 93, 0, 44, 0, 49, 50, 0, 1
44, -37, 77, 0, -2, 0, 33, 79, 46, 3
46, 0, 84, 0, 44, -16, 38, 40, 2, 1
55, 0, 77, 0, 38, -10, 22, 39, 16, 4
51, 0, 78, 0, 52, 25, 27, 26, 0, 1
51, -2, 109, 0, 50, -12, 59, 60, 2, 1
43, -1, 99, 0, 42, 0, 56, 58, 2, 1
44, 0, 82, 6, 44, 8, 38, 38, 0, 1
37, 0, 84, 0, 28, 3, 47, 55, 8, 1
81, -28, 89, 2, 8, 0, 8, 81, 72, 3
48, 0, 89, 0, 46, -7, 41, 42, 2, 1
43, 0, 108, 0, 42, -2, 64, 66, 2, 1
56, 0, 77, 0, 16, -18, 22, 62, 40, 4
37, 0, 80, 0, 6, 2, 43, 75, 32, 1
37, 0, 79, 0, 20, 5, 41, 58, 16, 1
45, 0, 76, 0, 46, 15, 30, 29, 0, 1
78, 0, 82, 0, -42, -22, 4, 126, 122, 5
55, 0, 77, 0, -10, 4, 21, 87, 66, 4
56, -3, 97, 0, 44, 9, 41, 53, 12, 4
56, 0, 81, 0, -6, -15, 25, 89, 64, 4
37, 1, 77, 0, 34, -23, 40, 43, 4, 1
56, 2, 80, 3, -4, 0, 24, 85, 62, 4
45, -5, 76, 0, 46, 21, 31, 30, 0, 1
37, -54, 106, -2, 36, 0, 69, 69, 0, 1
37, 0, 77, 5, -10, 15, 41, 88, 46, 1
37, 0, 103, 0, 24, -6, 66, 80, 14, 1
37, 5, 79, 0, 28, 0, 41, 50, 8, 1
56, 0, 79, 2, -22, 0, 24, 103, 80, 4
55, -2, 86, 0, 54, -9, 31, 32, 2, 1
37, 0, 106, 3, 34, 0, 69, 72, 4, 1
53, 0, 104, 1, 54, 4, 51, 49, 0, 1
37, 0, 105, 0, 30, -17, 68, 74, 6, 1
37, -1, 103, -3, 24, -8, 66, 80, 14, 1
44, 0, 84, -4, 44, 0, 41, 41, 0, 1
50, -3, 85, 0, 50, 0, 35, 36, 2, 1
37, 1, 77, 0, -2, 0, 39, 79, 40, 1
37, 0, 80, 0, -2, -10, 43, 83, 40, 1
44, 0, 83, 4, 44, 0, 39, 39, 0, 1
52, 0, 86, 6, 52, 0, 34, 35, 0, 1
53, -2, 86, 3, 54, 0, 32, 32, 0, 1
37, 0, 97, 0, 30, 21, 60, 66, 6, 1
38, 1, 77, 0, 38, 7, 39, 38, 0, 1
37, 0, 78, -1, 8, 2, 41, 70, 30, 1
37, 0, 77, -5, 34, -6, 40, 43, 2, 1
37, -4, 107, 0, 36, -27, 69, 71, 2, 1
46, 0, 81, -3, 46, 0, 35, 34, 0, 1
45, 0, 79, 2, 46, 12, 33, 32, 0, 1
37, -5, 76, 0, 38, 13, 39, 37, 0, 1
53, 1, 86, 0, 54, 30, 33, 32, 0, 1
45, 0, 76, 0, 46, 18, 31, 30, 0, 1
51, -1, 83, 0, 52, 6, 32, 32, 0, 1
37, 0, 81, 0, 26, -11, 44, 55, 10, 1
37, 0, 92, 0, 20, 15, 55, 71, 16, 1
38, 3, 76, 0, 38, 12, 38, 37, 0, 1
37, 0, 108, -6, 30, -1, 71, 77, 6, 1
48, 0, 87, 8, 46, 0, 39, 41, 2, 1
46, 0, 86, 1, 44, -14, 41, 42, 2, 1
41, 0, 81, 0, 38, -20, 40, 42, 2, 1
37, 0, 77, 0, 28, 26, 41, 49, 8, 1
55, 0, 97, -7, 50, 0, 41, 48, 6, 4
55, 0, 78, 0, 46, 24, 23, 32, 8, 4
44, 3, 90, 0, 42, -17, 47, 49, 2, 1
44, 0, 86, 0, 42, -7, 43, 45, 2, 1
46, -1, 100, 1, 46, 0, 54, 54, 0, 1
55, 0, 77, 0, -4, -11, 21, 82, 60, 4
37, 0, 77, 0, 24, -16, 40, 54, 14, 1
79, -1, 83, -10, 436, 6339, 4, -353, -356, 5
37, 0, 77, 0, 26, 29, 40, 51, 10, 1
55, 0, 77, 0, -24, -5, 21, 103, 82, 4
44, 2, 83, 0, 42, -22, 39, 41, 2, 1
49, 0, 80, 0, 50, 4, 31, 31, 0, 1
37, 0, 80, 0, 26, 21, 43, 54, 12, 1
85, 0, 89, 1, 2, -4, 4, 86, 82, 5
37, 0, 80, -4, 24, 0, 43, 57, 14, 1
44, 1, 86, 0, 44, 0, 42, 42, 0, 1
46, 0, 83, -1, 44, -25, 37, 39, 2, 1
44, 0, 89, 0, 44, 13, 45, 45, 0, 1
49, 0, 107, 0, 50, 14, 58, 58, 0, 1
55, 4, 77, 0, 28, 0, 22, 48, 26, 4
44, 3, 82, 0, 44, 20, 38, 38, 0, 1
44, 0, 88, 0, 42, -11, 44, 46, 2, 1
49, 0, 81, -1, 50, -1, 32, 32, 0, 1
79, -4, 83, 0, -30, 0, 4, 114, 110, 5
53, 0, 86, 0, 52, -21, 33, 35, 2, 1
41, -4, 83, 0, 42, 1, 42, 42, 0, 1
43, 0, 84, -6, 42, 0, 42, 43, 2, 1
80, 0, 84, -1, -40, 3, 4, 125, 122, 5
37, 0, 106, 0, 24, 16, 69, 82, 14, 1
45, 0, 74, -3, 44, 0, 30, 30, 0, 1
43, 0, 81, 1, 42, -3, 37, 39, 2, 1
59, 0, 86, 0, 60, 11, 28, 27, 0, 1
37, 0, 79, 0, 10, -4, 42, 68, 26, 1
41, 0, 88, 0, 38, -23, 47, 49, 2, 1
44, 0, 81, 0, 44, 21, 38, 37, 0, 1
56, 0, 96, -1, 52, -1, 40, 44, 4, 4
49, 0, 80, 0, 50, 10, 31, 31, 0, 1
45, 0, 81, 0, 44, -1, 37, 37, 0, 1
49, -4, 79, 0, 50, 14, 31, 30, 0, 1
55, 0, 92, 0, -6, -4, 36, 99, 64, 4
37, 0, 79, 0, 24, 1, 42, 55, 14, 1
46, 1, 77, 0, 46, 4, 31, 30, 0, 1
49, 0, 82, 0, 46, -14, 33, 35, 2, 1
37, 0, 78, 0, -4, 2, 42, 83, 42, 1
37, 0, 76, 0, 30, -4, 39, 45, 6, 1
49, 2, 86, 0, 46, 0, 38, 40, 2, 1
44, 0, 83, 0, 44, 20, 40, 39, 0, 1
56, 0, 81, 0, -6, 5, 25, 89, 64, 4
50, 2, 86, 0, 50, 0, 37, 37, 0, 1
55, 0, 95, 0, 42, 19, 40, 54, 14, 4
37, 0, 78, 0, 12, 31, 41, 65, 24, 1
41, 0, 77, 0, 42, 8, 36, 36, 0, 1
44, 0, 81, -2, 44, 0, 37, 37, 0, 1
45, 0, 85, 0, 46, 29, 40, 39, 0, 1
56, 0, 77, 0, -14, 3, 21, 92, 72, 4
55, 0, 92, -5, 30, -1, 36, 61, 24, 4
56, 5, 80, 0, -10, 0, 24, 90, 66, 4
56, 1, 79, 0, 16, 1, 23, 63, 40, 4
37, 0, 90, 0, 18, -8, 53, 72, 20, 1
82, 0, 86, 0, -40, 11, 4, 128, 124, 5
37, -1, 76, -6, 28, -49, 40, 48, 8, 1
55, -1, 77, 0, 28, 21, 22, 49, 26, 4
37, 0, 76, 0, 26, 17, 40, 50, 10, 1
55, 0, 92, -1, -4, 0, 36, 97, 60, 4
55, 0, 77, 0, 24, -14, 21, 54, 32, 4
55, 0, 79, -1, 20, -1, 23, 58, 34, 4
41, -1, 81, 0, 38, -21, 41, 43, 2, 1
56, 0, 81, 6, 6, 7, 25, 75, 50, 4
37, 0, 99, 0, 30, 1, 61, 68, 6, 1
56, 1, 83, 0, 54, -3, 27, 29, 2, 1
40, 0, 79, 0, 38, 0, 39, 41, 2, 1
53, 0, 81, 0, 54, 11, 28, 27, 0, 1
55, -2, 108, 0, 54, 0, 53, 54, 0, 1
45, -14, 81, 0, 44, 0, 36, 37, 2, 1
37, 0, 93, 0, 12, 10, 55, 80, 24, 1
65, 5, 113, 0, 64, 0, 48, 48, 0, 1
37, 0, 79, 4, 10, 11, 42, 68, 26, 1
37, 0, 106, 0, 26, -20, 68, 80, 12, 1
37, 0, 78, 0, 24, 15, 41, 55, 14, 1
56, 0, 96, 0, 44, 5, 40, 52, 12, 4
37, 0, 95, 0, 10, 16, 58, 84, 26, 1
40, -4, 79, 0, 38, 0, 39, 40, 2, 1
37, 0, 77, 0, 26, -13, 41, 52, 10, 1
37, 0, 82, 1, 24, -3, 45, 59, 14, 1
56, 0, 82, 2, 54, -22, 26, 28, 2, 1
37, 0, 75, 0, 20, 6, 38, 54, 16, 1
47, 3, 78, 1, 46, 0, 31, 32, 0, 1
55, -3, 77, 0, 0, 0, 22, 77, 56, 4
39, -1, 107, 0, 38, 0, 68, 68, 0, 1
46, 2, 88, 6, 44, -26, 42, 44, 2, 1
46, 0, 79, 0, 44, -21, 34, 35, 2, 1
37, 0, 94, 6, 12, 8, 57, 81, 24, 1
53, 0, 90, 0, 54, 15, 37, 36, 0, 1
52, -2, 88, 0, 52, -2, 36, 37, 0, 1
43, 0, 83, 8, 42, 0, 39, 41, 2, 1
46, 2, 77, 0, 46, 15, 32, 31, 0, 1
43, 0, 81, 0, 44, 22, 38, 37, 0, 1
41, 0, 78, 0, 38, -27, 37, 39, 2, 1
44, 3, 85, 0, 44, 4, 41, 41, 0, 1
56, 0, 88, 0, 54, -4, 32, 33, 2, 1
37, 0, 78, 0, -4, 24, 42, 83, 42, 1
43, 3, 96, -1, 42, 22, 53, 55, 2, 1
81, 0, 86, 0, -24, -18, 4, 112, 108, 5
39, 0, 83, -1, 38, 0, 43, 44, 0, 1
50, 4, 83, 1, 50, 0, 32, 33, 2, 1
51, 0, 78, 0, 52, 17, 27, 26, 0, 1
37, 0, 93, 0, 12, -11, 55, 80, 24, 1
41, 0, 86, 0, 42, 13, 46, 45, 0, 1
44, 3, 86, 0, 42, -9, 43, 45, 2, 1
41, 1, 108, 0, 42, 4, 66, 66, 0, 1
37, 0, 79, -3, 34, -6, 42, 46, 4, 1
37, 0, 76, 0, 24, 1, 39, 53, 14, 1
44, 0, 79, 0, 44, 14, 35, 35, 0, 1
45, 0, 81, 0, 46, 27, 36, 35, 0, 1
42, -2, 83, 0, 42, 0, 41, 42, 2, 1
37, 1, 90, 0, 24, 1, 52, 66, 14, 1
52, 2, 102, 0, 52, 0, 50, 51, 0, 1
51, 1, 81, 0, 52, 31, 30, 29, 0, 1
45, -2, 90, 0, 44, 0, 45, 46, 2, 1
37, 0, 78, -6, 16, -6, 41, 63, 22, 1
53, 0, 80, 0, 54, 18, 27, 26, 0, 1
41, 0, 81, 0, 38, -23, 39, 42, 2, 1
37, 0, 79, 0, 8, 8, 42, 71, 28, 1
83, 0, 86, -2, -2, 17, 3, 88, 86, 5
46, 0, 85, -5, 46, 3, 39, 39, 0, 1
37, 1, 81, 0, 36, -2, 43, 44, 2, 1
47, 2, 102, -1, 46, 0, 55, 55, 0, 1
45, 0, 89, 0, 46, 5, 44, 42, 0, 1
55, 0, 95, 0, 42, -19, 40, 54, 14, 4
41, 0, 81, 4, 38, 0, 40, 42, 2, 1
37, 0, 98, 1, 30, -16, 61, 67, 6, 1
37, 0, 76, -9, 20, -1, 39, 55, 16, 1
49, -1, 77, -1, 50, 20, 29, 28, 0, 1
37, 0, 80, 0, 8, 15, 43, 72, 28, 1
41, 5, 80, 0, 38, -22, 39, 41, 2, 1
56, 0, 76, 0, -4, 12, 20, 81, 62, 4
42, -4, 76, 0, 42, 0, 33, 34, 2, 1
56, -1, 95, 0, 44, 3, 40, 51, 12, 4
37, 0, 79, 0, 16, 4, 42, 63, 22, 1
55, 0, 95, 0, 46, 2, 40, 49, 8, 4
49, -2, 100, -2, 46, -18, 52, 54, 2, 1
52, 5, 79, 0, 52, 0, 26, 27, 0, 1
53, 0, 88, 0, 52, -6, 35, 37, 2, 1
39, 3, 81, 0, 38, 0, 42, 43, 0, 1
55, -1, 95, -5, 54, -7, 40, 41, 2, 1
45, 0, 81, 4, 44, -12, 35, 37, 2, 1
44, 0, 81, -2, 42, -23, 37, 39, 2, 1
37, 5, 76, -3, 20, 0, 39, 55, 16, 1
37, 0, 84, 0, 26, -19, 47, 58, 10, 1
41, 0, 83, 0, 38, -8, 42, 44, 2, 1
38, 0, 107, 2, 38, 0, 69, 68, 0, 1
53, -4, 102, -3, 54, 4, 49, 48, 0, 1
56, 0, 78, 0, 6, -7, 22, 73, 50, 4
37, 0, 74, 0, 28, 12, 38, 46, 8, 1
41, 0, 89, 0, 38, -23, 48, 50, 2, 1
45, 0, 84, 0, 44, -4, 40, 41, 2, 1
47, 0, 84, 3, 46, 0, 36, 37, 0, 1
45, 0, 85, -3, 44, -1, 40, 41, 2, 1
46, 5, 88, 0, 46, 0, 42, 42, 0, 1
56, 3, 97, 0, 46, 0, 41, 51, 10, 4
79, 0, 83, 0, -46, -24, 4, 130, 126, 5
51, -1, 86, 0, 50, -7, 36, 37, 2, 1
56, 0, 97, 0, 42, -7, 41, 55, 14, 4
45, -2, 77, 0, 44, -22, 32, 34, 2, 1
44, -2, 81, 8, 44, 0, 37, 37, 0, 1
54, 3, 81, 0, 54, 0, 28, 27, 0, 1
37, 0, 76, 0, 20, -23, 40, 55, 16, 1
44, 0, 79, -3, 42, 2, 36, 38, 2, 1
37, 0, 81, 0, 24, -24, 45, 58, 14, 1
37, 0, 78, -1, 16, 0, 41, 63, 22, 1
37, 0, 76, 0, 28, -7, 39, 47, 8, 1
48, 0, 77, 0, 46, 0, 29, 30, 2, 1
42, 0, 81, 1, 42, 0, 40, 40, 0, 1
45, -5, 81, 0, 44, -3, 36, 37, 2, 1
49, 0, 81, 0, 50, 24, 32, 32, 0, 1
82, 0, 86, -2, -40, 9, 4, 128, 124, 5
56, 0, 86, -2, 56, 0, 29, 29, 0, 1
50, 3, 82, -6, 50, 0, 32, 33, 2, 1
48, 0, 83, -3, 46, 0, 35, 37, 2, 1
57, 0, 81, 6, 56, 0, 24, 24, 0, 1
36, -1, 82, 0, 36, 0, 46, 46, 0, 1
37, 0, 78, 0, 20, 15, 42, 57, 16, 1
56, 0, 83, 0, 54, -24, 27, 29, 2, 1
49, 1, 81, 0, 46, -11, 33, 35, 2, 1
57, 1, 91, 0, 56, 0, 34, 34, 0, 1
43, -1, 86, 0, 44, 6, 42, 42, 0, 1
44, -2, 84, 7, 44, 0, 40, 41, 0, 1
41, 0, 79, 0, 38, -8, 38, 40, 2, 1
47, 0, 83, 4, 46, 0, 35, 36, 0, 1
55, -1, 78, 0, 44, 0, 23, 34, 12, 4
46, 2, 77, 0, 46, 17, 31, 30, 0, 1
56, 0, 76, 0, -4, 30, 20, 81, 62, 4
37, 0, 91, 0, 18, 30, 53, 73, 20, 1
46, -1, 87, 6, 46, 0, 41, 41, 0, 1
37, 0, 76, -4, 28, -20, 39, 47, 8, 1
38, 3, 93, 2, 28, 3, 55, 64, 10, 1
52, 0, 88, 0, 54, 31, 35, 33, 0, 1
80, 5, 84, 0, -38, 0, 4, 123, 118, 5
43, -1, 83, 0, 44, 25, 39, 39, 0, 1
37, 1, 90, 0, 28, 20, 53, 62, 8, 1
